time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
3017,0.13363763,0.09109819,0.15833428,0.11317318,0.1658578,0.67701863,0.48837209,0.19230769,0.44195349,0.51345093,0.58752268,0.60634347,0.51409286,0.56352929,0.57342179,0.4712435,0.36756154,0.41681277,0.34846119,0.40616461,0.58118941,0.51229669,0.54315068,0.22077519,0.48079715,0.53728036,0.48210472,0.44342738,-1,-1,-1,1,0.2557082765873463,"[0.13, 0.20)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.15, 0.22)","[0.63, 0.69)","[0.40, 0.50)","[0.10, 0.20)","[0.18, 0.30)"
3024,0.16529141,0.10891558,0.14194472,0.13490415,0.24723346,0.67391304,0.31395349,0.21794872,0.44306432,0.49958966,0.58382643,0.60394454,0.51299837,0.5475122,0.5747974,0.46875862,0.36338663,0.41620713,0.34124969,0.39443083,0.56795113,0.49978193,0.52659576,0.22904334,0.49031354,0.54411385,0.4677252,0.44991006,-1,-1,-1,1,0.31539152963685074,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.11, 0.16)","[0.22, 0.30)","[0.63, 0.69)","[0.30, 0.40)","[0.20, 0.30)","[0.30, 0.42)"
3031,0.17429687,0.10967774,0.11103087,0.1429447,0.2829591,0.62732919,0.1744186,0.12820513,0.45345861,0.49797035,0.58999838,0.60990546,0.51873489,0.54039934,0.58409729,0.48067533,0.36775755,0.42073321,0.33908503,0.38894652,0.56009872,0.49275291,0.51840948,0.23518835,0.49494897,0.55349426,0.46763464,0.47374266,-1,-1,-1,1,0.3358971473886864,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.11, 0.16)","[0.22, 0.30)","[0.57, 0.63)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.42)"
3038,0.1788913,0.13848071,0.10794225,0.15721068,0.2679644,0.6242236,0.12790698,0.11538462,0.4576023,0.50347347,0.59016514,0.60925822,0.51846359,0.54360707,0.58758777,0.49446864,0.37098355,0.41991401,0.33441002,0.37979536,0.54924599,0.48205138,0.50640646,0.23836043,0.49720025,0.55623809,0.48001384,0.49138967,-1,-1,-1,1,0.3288945832762907,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.11, 0.16)","[0.22, 0.30)","[0.57, 0.63)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.42)"
3045,0.18603678,0.11056669,0.11870631,0.16515866,0.26401922,0.63971988,0.09290465,0.08987436,0.44769857,0.50468558,0.58393103,0.60285642,0.50537259,0.54254188,0.58539738,0.49621552,0.37000264,0.41704662,0.32161185,0.36463767,0.52222452,0.46720265,0.48432351,0.23706211,0.49725282,0.56028747,0.48499651,0.50760138,-1,-1,-1,1,0.33327874150059456,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.22, 0.30)","[0.63, 0.69)","[0.00, 0.10)","[0.00, 0.10)","[0.30, 0.42)"
3052,0.17730885,0.07863425,0.0613298,0.17566715,0.26489768,0.6645646,0.08115814,0.06423333,0.43835244,0.50404853,0.57743292,0.5951264,0.49193492,0.53912835,0.5793998,0.49193899,0.36676393,0.40660631,0.3173753,0.35698926,0.51035242,0.45976531,0.47592403,0.2302169,0.49873346,0.55451683,0.49580015,0.5181383,-1,-1,-1,1,0.3237144927656853,"[0.13, 0.20)","[0.05, 0.09)","[0.00, 0.10)","[0.16, 0.21)","[0.22, 0.30)","[0.63, 0.69)","[0.00, 0.10)","[0.00, 0.10)","[0.30, 0.42)"
3059,0.12558874,0.06127789,0.03695963,0.16138012,0.13941358,0.67698696,0.05790233,0.02590256,0.42498991,0.49411598,0.56057892,0.57582248,0.4721806,0.53075989,0.56462193,0.48292141,0.36096134,0.39143101,0.31791207,0.349097,0.50972291,0.4433362,0.46993034,0.22303422,0.50001343,0.55066113,0.50186885,0.52050787,-1,-1,-1,1,0.21643868339409134,"[0.07, 0.13)","[0.05, 0.09)","[0.00, 0.10)","[0.16, 0.21)","[0.07, 0.15)","[0.63, 0.69)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.30)"
3066,0.07516299,0.05234945,0.02779817,0.12108137,0.06426229,0.67077578,0.08115814,0.01308205,0.42674198,0.48620725,0.55259746,0.56605692,0.46636957,0.52373693,0.56037505,0.47952127,0.35545235,0.37569141,0.32428565,0.34550118,0.51244665,0.43706314,0.47213039,0.21509677,0.50344816,0.54177124,0.5141906,0.52196885,-1,-1,-1,1,0.1398680747435593,"[0.07, 0.13)","[0.05, 0.09)","[0.00, 0.10)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.00, 0.10)","[0.00, 0.10)","[0.05, 0.18)"
3073,0.05396327,0.02829405,0.06348386,0.0934959,0.02765626,0.66767019,0.08115814,0.02590256,0.41492372,0.47024932,0.54201656,0.55390545,0.45214795,0.5143238,0.54970916,0.46708322,0.34385494,0.354071,0.32295147,0.33850274,0.50701191,0.43016958,0.46841038,0.20010264,0.51691611,0.5352964,0.49914697,0.47730736,-1,-1,-1,1,0.1163466910337256,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.00, 0.10)","[0.00, 0.10)","[0.05, 0.18)"
3080,0.06737242,0.03203961,0.07717682,0.10814472,0.02583663,0.67698696,0.12766977,0.07705385,0.4056778,0.45635689,0.53042258,0.54104702,0.44178492,0.49692009,0.53525895,0.46184349,0.33251587,0.33644707,0.3298574,0.32123706,0.51529606,0.41147737,0.4620618,0.19172875,0.5407475,0.52652205,0.46918218,0.42586822,-1,-1,-1,1,0.13534797175779067,"[0.07, 0.13)","[0.00, 0.05)","[0.00, 0.10)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.00, 0.10)","[0.05, 0.18)"
3087,0.06236888,0.03346386,0.08314347,0.09161994,0.02396222,0.68630373,0.12778837,0.1283359,0.38405978,0.42188196,0.50241775,0.5119176,0.41748764,0.46478376,0.51133559,0.44424396,0.31206174,0.32395426,0.32964813,0.31411867,0.50402804,0.41008063,0.45705161,0.18730308,0.55999246,0.53350941,0.44866554,0.39229178,-1,-1,-1,1,0.12602078398650318,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.05, 0.18)"
3094,0.0700745,0.06089413,0.13554946,0.08340523,0.01601002,0.68944099,0.12790698,0.11538462,0.37164893,0.38920841,0.47967563,0.49175975,0.40671165,0.43568977,0.49359352,0.43231909,0.27949198,0.30616064,0.3277284,0.32162045,0.49861532,0.41573654,0.45883846,0.19404705,0.5804962,0.53288621,0.4295691,0.36592695,-1,-1,-1,1,0.159957523230528,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.05, 0.18)"
3101,0.04679021,0.07960183,0.1256566,0.05648883,0.01466593,0.68012422,0.1627907,0.16666667,0.35354199,0.35382646,0.45154067,0.46338782,0.38529674,0.40105288,0.47486871,0.40393697,0.27272967,0.29943766,0.32077675,0.31832695,0.47471203,0.4162401,0.44866599,0.19840346,0.56268635,0.55498745,0.41259939,0.35602398,-1,-1,-1,1,0.1385483978294004,"[0.00, 0.07)","[0.05, 0.09)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.05, 0.18)"
3108,0.05911618,0.09566196,0.15754814,0.06133539,0.01120025,0.62111801,0.34883721,0.32051282,0.34009322,0.3352378,0.4314255,0.44528067,0.37061582,0.38343568,0.46156359,0.39067335,0.25878489,0.28648479,0.31061499,0.32020931,0.45909591,0.4210057,0.44361008,0.19529356,0.54998014,0.57222481,0.38869414,0.34431403,-1,-1,-1,1,0.16943698558453582,"[0.00, 0.07)","[0.09, 0.14)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.30, 0.40)","[0.30, 0.40)","[0.05, 0.18)"
3115,0.09297702,0.11787037,0.15888543,0.1069414,0.0134353,0.58074534,0.38372093,0.44871795,0.33137683,0.3234302,0.41455849,0.42963879,0.36018121,0.37784498,0.45000225,0.38214485,0.25257183,0.28065484,0.30952252,0.32490926,0.45852186,0.4294277,0.44781232,0.19302759,0.53386667,0.58850844,0.37406191,0.33752931,-1,-1,-1,1,0.19199362017091845,"[0.07, 0.13)","[0.09, 0.14)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.30, 0.40)","[0.40, 0.50)","[0.18, 0.30)"
3122,0.08637958,0.13875146,0.15035931,0.09965167,0.01979997,0.58695652,0.51162791,0.55128205,0.34811197,0.31753846,0.39750176,0.41342339,0.36526308,0.37195409,0.44842316,0.37843702,0.24999802,0.28011018,0.31570814,0.33304422,0.46673502,0.43757717,0.45747332,0.19859323,0.50852546,0.59493289,0.38226631,0.36557691,-1,-1,-1,1,0.1814673972080547,"[0.07, 0.13)","[0.09, 0.14)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.50, 0.60)","[0.50, 0.60)","[0.18, 0.30)"
3129,0.13438197,0.15479606,0.2195216,0.14928902,0.02345263,0.57763975,0.5,0.75641026,0.35284296,0.31328705,0.38988949,0.40669783,0.35947689,0.37813021,0.45567675,0.36901014,0.25205705,0.29218446,0.3084997,0.34464127,0.45645181,0.44996729,0.46036326,0.20121691,0.49081383,0.59270955,0.39419557,0.38852411,-1,-1,-1,1,0.2665088557872652,"[0.13, 0.20)","[0.14, 0.19)","[0.20, 0.30)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.40, 0.50)","[0.70, 0.80)","[0.18, 0.30)"
3136,0.13579571,0.14193076,0.15728104,0.16986775,0.02703733,0.52484472,0.63953488,0.87179487,0.36611579,0.3221594,0.39972491,0.41729232,0.36834721,0.39477611,0.46898747,0.35442295,0.2600649,0.30346123,0.29839405,0.34399183,0.44672055,0.439134,0.45179562,0.1956848,0.47149117,0.58023561,0.39581838,0.39899356,-1,-1,-1,1,0.23307379785611468,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.60, 0.70)","[0.80, 0.90)","[0.18, 0.30)"
3143,0.1467211,0.14491471,0.18980791,0.17120637,0.03369122,0.45652174,0.65116279,0.79487179,0.36621487,0.33402008,0.40454945,0.41718144,0.36319887,0.41158487,0.46849491,0.34167759,0.28843376,0.32626404,0.29273622,0.3297112,0.43802986,0.42146514,0.43899571,0.18184915,0.45227296,0.57897189,0.38786849,0.40054384,-1,-1,-1,1,0.25782506110196773,"[0.13, 0.20)","[0.14, 0.19)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.45, 0.51)","[0.60, 0.70)","[0.70, 0.80)","[0.18, 0.30)"
3150,0.15493615,0.13389102,0.16252967,0.19236068,0.02975873,0.4689441,0.68604651,0.80769231,0.39353701,0.38442229,0.43895337,0.45416908,0.39670981,0.4605788,0.50018921,0.37524586,0.29829712,0.33602877,0.29236496,0.32305018,0.45823104,0.40006515,0.4372226,0.16444144,0.44496816,0.53909744,0.40082303,0.37622219,-1,-1,-1,1,0.2535825444536437,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.45, 0.51)","[0.60, 0.70)","[0.80, 0.90)","[0.18, 0.30)"
3157,0.15474832,0.11797083,0.12569616,0.19519799,0.02819226,0.53416149,0.65116279,0.91025641,0.38607314,0.40146818,0.44255665,0.46197441,0.40448367,0.48217917,0.50298086,0.38048864,0.29218511,0.34815105,0.2739463,0.30755618,0.43490298,0.37620707,0.41282029,0.15125277,0.42916385,0.51427605,0.42228536,0.367069,-1,-1,-1,1,0.23387300712714432,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.60, 0.70)","[0.90, 1.00)","[0.18, 0.30)"
3164,0.16701555,0.09612116,0.12843529,0.20998072,0.02322253,0.53726708,0.65116279,0.8974359,0.37537894,0.38398796,0.43640988,0.45265315,0.399405,0.45764404,0.48438241,0.37120526,0.30859648,0.37857126,0.25946218,0.29928197,0.40494253,0.36870635,0.39037267,0.16706583,0.41955222,0.52322061,0.45057576,0.39998117,-1,-1,-1,1,0.24723837159450676,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.60, 0.70)","[0.80, 0.90)","[0.18, 0.30)"
3171,0.16099527,0.09741457,0.15349463,0.16846845,0.01845871,0.50310559,0.69767442,0.88461538,0.33596537,0.39495367,0.41601736,0.4318105,0.37200689,0.46479864,0.46032598,0.36769973,0.30593356,0.38186201,0.24532789,0.29135551,0.3937191,0.35595492,0.37419856,0.16673665,0.42742056,0.5306122,0.42429144,0.38656268,-1,-1,-1,1,0.2286546392687091,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.45, 0.51)","[0.60, 0.70)","[0.80, 0.90)","[0.18, 0.30)"
3178,0.15365025,0.09665438,0.16589015,0.1583962,0.01571951,0.51863354,0.73255814,0.94871795,0.32858479,0.42190633,0.41491187,0.43160673,0.37523164,0.48349201,0.44874106,0.38563811,0.30148133,0.37883151,0.25033999,0.28197957,0.41154987,0.34060969,0.3708284,0.16897778,0.42042698,0.54598271,0.41356062,0.38885872,-1,-1,-1,1,0.2299043301812791,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.70, 0.80)","[0.90, 1.00)","[0.18, 0.30)"
3185,0.16584513,0.0808384,0.19754285,0.15605737,0.01235907,0.54037267,0.79069767,0.82051282,0.31634878,0.43896024,0.40842053,0.42630387,0.37418768,0.49845588,0.43363498,0.39545942,0.30169551,0.36619515,0.23826782,0.27305877,0.39470172,0.33603199,0.3561214,0.16672336,0.43209573,0.5595294,0.3760838,0.3699001,-1,-1,-1,1,0.2520512386970242,"[0.13, 0.20)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.51, 0.57)","[0.70, 0.80)","[0.80, 0.90)","[0.18, 0.30)"
3192,0.17700833,0.07804892,0.2738202,0.13567911,0.01510199,0.5621118,0.61627907,0.62820513,0.32847011,0.42435663,0.39750598,0.41484705,0.38864385,0.48740703,0.42517929,0.38800013,0.31566909,0.37278219,0.23787509,0.26870026,0.39466001,0.33335691,0.35013834,0.17837329,0.40236554,0.60751458,0.3831013,0.40208701,-1,-1,-1,1,0.3059646922773806,"[0.13, 0.20)","[0.05, 0.09)","[0.20, 0.30)","[0.11, 0.16)","[0.00, 0.07)","[0.51, 0.57)","[0.60, 0.70)","[0.60, 0.70)","[0.30, 0.42)"
3199,0.15387877,0.0722531,0.34399498,0.07336147,0.01583436,0.57763975,0.8255814,0.6025641,0.34161816,0.41359981,0.39803473,0.4136143,0.39688256,0.48758694,0.42151733,0.39116814,0.33197897,0.38900542,0.2212307,0.27389356,0.37434389,0.33818632,0.33751445,0.20101671,0.40850145,0.65650919,0.37979342,0.45393001,-1,-1,-1,1,0.3520868905573891,"[0.13, 0.20)","[0.05, 0.09)","[0.30, 0.40)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.80, 0.90)","[0.60, 0.70)","[0.30, 0.42)"
3206,0.13649575,0.06441269,0.33877431,0.05286757,0.01839522,0.57763975,0.70930233,0.61538462,0.37386088,0.40070708,0.40210528,0.40963476,0.40873281,0.47616803,0.42590704,0.40211815,0.3724961,0.41356718,0.23650906,0.28206581,0.4015126,0.34613693,0.35148101,0.22272185,0.41778297,0.70127891,0.37743572,0.49690263,-1,-1,-1,1,0.34336772881639505,"[0.13, 0.20)","[0.05, 0.09)","[0.30, 0.40)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.60, 0.70)","[0.30, 0.42)"
3213,0.09179349,0.04579138,0.22695284,0.05414473,0.02105562,0.58074534,0.8372093,0.57692308,0.40897837,0.46001587,0.44785076,0.45789269,0.43870713,0.53621175,0.47569414,0.43827261,0.39086865,0.41889308,0.23992694,0.27861959,0.42277054,0.33326183,0.35355669,0.21767867,0.417481,0.69063231,0.37047763,0.48796417,-1,-1,-1,1,0.23427031929893058,"[0.07, 0.13)","[0.00, 0.05)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.80, 0.90)","[0.50, 0.60)","[0.18, 0.30)"
3220,0.06385794,0.04812908,0.21021023,0.02229199,0.01941238,0.5931677,0.73255814,0.61538462,0.45014753,0.47224799,0.49777613,0.50326589,0.47224367,0.54661755,0.50973944,0.45087049,0.424483,0.44569347,0.24194579,0.27001366,0.41460984,0.32423294,0.34495762,0.22532354,0.38853444,0.68537922,0.43030685,0.51563249,-1,-1,-1,1,0.21227838823600814,"[0.00, 0.07)","[0.05, 0.09)","[0.20, 0.30)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.60, 0.70)","[0.18, 0.30)"
3227,0.04225351,0.0333473,0.16198327,0.01711971,0.01895323,0.60559006,0.79069767,0.66666667,0.46391983,0.45870716,0.51222255,0.51010958,0.47812288,0.53245687,0.51520604,0.43575046,0.45499436,0.46431002,0.2287964,0.26627768,0.38239204,0.3240139,0.32994501,0.22877782,0.36772625,0.68085539,0.46742861,0.52439949,-1,-1,-1,1,0.16398441742375983,"[0.00, 0.07)","[0.00, 0.05)","[0.10, 0.20)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.60, 0.70)","[0.05, 0.18)"
3234,0.02278786,0.03673592,0.11974527,0.00998029,0.02087285,0.60248447,0.90697674,0.5,0.47405705,0.44054022,0.5131207,0.50392588,0.47704476,0.50435247,0.51257204,0.42033676,0.48606353,0.49958539,0.24788944,0.27052122,0.40264516,0.33564632,0.34415657,0.24782609,0.33899049,0.68951239,0.51400912,0.56097349,-1,-1,-1,1,0.12195987759496768,"[0.00, 0.07)","[0.00, 0.05)","[0.10, 0.20)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.90, 1.00)","[0.40, 0.50)","[0.05, 0.18)"
3241,0.01027529,0.02959228,0.08159023,0.02237295,0.02014055,0.59937888,0.75581395,0.46153846,0.48609857,0.45505452,0.54460029,0.54213642,0.49545098,0.51602647,0.53956435,0.44978155,0.48241926,0.49722887,0.26012665,0.27924812,0.42860296,0.34242851,0.36090376,0.24894961,0.40786059,0.63671949,0.50025742,0.54703705,-1,-1,-1,1,0.08696640890285111,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.40, 0.50)","[0.05, 0.18)"
3248,0.03898895,0.0529679,0.16483632,0.02856525,0.01740107,0.59006211,0.88372093,0.48717949,0.48087177,0.45995618,0.53393131,0.52808724,0.48147258,0.50708107,0.53102528,0.45195346,0.48438474,0.50532294,0.27491836,0.26890396,0.42741897,0.34103594,0.36018184,0.25675476,0.41908427,0.60973106,0.50776476,0.54061151,-1,-1,-1,1,0.16819566919469062,"[0.00, 0.07)","[0.05, 0.09)","[0.10, 0.20)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.80, 0.90)","[0.40, 0.50)","[0.05, 0.18)"
3255,0.05240438,0.07016565,0.19570734,0.03560312,0.01433873,0.61801242,0.77906977,0.52564103,0.46092038,0.46761988,0.51999871,0.51735798,0.4700617,0.50277423,0.51315188,0.43710893,0.45361763,0.47568868,0.26446939,0.25156043,0.40929344,0.31802567,0.3366049,0.25920239,0.44679021,0.55988126,0.47516106,0.4747931,-1,-1,-1,1,0.19943556418458294,"[0.00, 0.07)","[0.05, 0.09)","[0.10, 0.20)","[0.00, 0.05)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.50, 0.60)","[0.18, 0.30)"
3262,0.06564826,0.07281324,0.22972588,0.03738449,0.01699329,0.65217391,0.84883721,0.5,0.43752441,0.42076074,0.4743313,0.4737553,0.4562623,0.46066038,0.47054558,0.42185375,0.41062756,0.43839582,0.26839015,0.23181476,0.39641399,0.30475183,0.32267041,0.26038801,0.43095015,0.58052204,0.46217908,0.46740002,-1,-1,-1,1,0.2333674183328911,"[0.00, 0.07)","[0.05, 0.09)","[0.20, 0.30)","[0.00, 0.05)","[0.00, 0.07)","[0.63, 0.69)","[0.80, 0.90)","[0.40, 0.50)","[0.18, 0.30)"
3269,0.07960004,0.05643306,0.23490937,0.05880676,0.0134082,0.63664596,0.76744186,0.55128205,0.42312741,0.39137868,0.42339744,0.42831036,0.43876813,0.43364512,0.44077601,0.41976249,0.38604292,0.42311381,0.25600897,0.21747324,0.37738307,0.29299501,0.30143572,0.26586444,0.47195865,0.58464063,0.42769106,0.46670543,-1,-1,-1,1,0.24252922908947386,"[0.07, 0.13)","[0.05, 0.09)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.70, 0.80)","[0.50, 0.60)","[0.18, 0.30)"
3276,0.11462983,0.09113462,0.21863017,0.11632677,0.01327043,0.62111801,0.76744186,0.51282051,0.38513757,0.35284113,0.3716651,0.3818274,0.41489407,0.40260555,0.3928316,0.40057349,0.34342687,0.38094548,0.25561057,0.21099355,0.38651034,0.28913635,0.29927723,0.26124475,0.49737825,0.57420445,0.39223149,0.4366408,-1,-1,-1,1,0.24800639702484834,"[0.07, 0.13)","[0.05, 0.09)","[0.20, 0.30)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.50, 0.60)","[0.18, 0.30)"
3283,0.12331532,0.10063849,0.20451366,0.13292369,0.01587306,0.62732919,0.80232558,0.46153846,0.37765179,0.34833694,0.35380975,0.36950547,0.4143923,0.40405712,0.3822264,0.41094588,0.30301589,0.33757202,0.25296428,0.20672524,0.39773074,0.27804529,0.29663114,0.25445502,0.51879218,0.55544085,0.38253708,0.41372754,-1,-1,-1,1,0.2444309688308241,"[0.07, 0.13)","[0.09, 0.14)","[0.20, 0.30)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.80, 0.90)","[0.40, 0.50)","[0.18, 0.30)"
3290,0.12225755,0.0960408,0.1577733,0.15445139,0.02113103,0.66149068,0.63953488,0.3974359,0.36511219,0.36811312,0.33345355,0.34674802,0.39984281,0.41529971,0.36319586,0.41560793,0.27831876,0.31222293,0.24376384,0.20955483,0.38637484,0.28353819,0.29380799,0.25075067,0.48130442,0.54754253,0.40293161,0.39685501,-1,-1,-1,1,0.22179758000186342,"[0.07, 0.13)","[0.09, 0.14)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.30, 0.40)","[0.18, 0.30)"
3297,0.12274153,0.11132467,0.14092183,0.16279614,0.0183927,0.66770186,0.6627907,0.37179487,0.37959315,0.36986183,0.35582654,0.36850521,0.4215411,0.41424295,0.37552774,0.43524176,0.28144476,0.32021695,0.25101391,0.21823212,0.40996298,0.29827662,0.31104444,0.24614797,0.47590458,0.56046722,0.43990504,0.41990875,-1,-1,-1,1,0.21610145020970706,"[0.07, 0.13)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.30, 0.40)","[0.18, 0.30)"
3304,0.13403395,0.11300606,0.1649782,0.16757645,0.01668673,0.64906832,0.53488372,0.3974359,0.36539544,0.35794143,0.3660961,0.37504841,0.41202823,0.40496444,0.37733184,0.42192487,0.29871238,0.33050358,0.25694781,0.24546592,0.41988594,0.33020637,0.33948784,0.23825221,0.40888088,0.55983562,0.48560496,0.40147186,-1,-1,-1,1,0.23575012201043585,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.50, 0.60)","[0.30, 0.40)","[0.18, 0.30)"
3311,0.15320387,0.08187987,0.16523876,0.19160382,0.01756382,0.66149068,0.46511628,0.32051282,0.35550087,0.3629811,0.36917344,0.37569966,0.39602216,0.40988212,0.38142627,0.4155476,0.31642966,0.34582627,0.24878989,0.27536311,0.41588617,0.36037111,0.35972987,0.22815798,0.40119804,0.53254257,0.49006713,0.35630359,-1,-1,-1,1,0.25362247419722567,"[0.13, 0.20)","[0.05, 0.09)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.40, 0.50)","[0.30, 0.40)","[0.18, 0.30)"
3318,0.1140878,0.06387516,0.15787265,0.14242269,0.01791085,0.69254658,0.31395349,0.23076923,0.33886432,0.36458218,0.38110156,0.38532659,0.38584851,0.41298155,0.38177564,0.40672239,0.31803583,0.34280178,0.25778687,0.30024993,0.42847768,0.38351766,0.38777332,0.21677231,0.34999453,0.52408681,0.50293964,0.31886545,-1,-1,-1,1,0.21337477543651007,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.30, 0.40)","[0.20, 0.30)","[0.18, 0.30)"
3325,0.11207883,0.04787272,0.19474899,0.12003704,0.01472272,0.63664596,0.34883721,0.26923077,0.32294093,0.36552295,0.39547204,0.40088389,0.36554045,0.41158823,0.40154906,0.38670449,0.32842146,0.34893711,0.25114219,0.29798127,0.42076384,0.36817012,0.38165626,0.20141922,0.35366519,0.53140754,0.48754845,0.32455713,-1,-1,-1,1,0.22924401532467562,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.30, 0.40)","[0.20, 0.30)","[0.18, 0.30)"
3332,0.1037805,0.03797156,0.23179517,0.07816019,0.01099727,0.66149068,0.51162791,0.26923077,0.32173485,0.37707034,0.40535564,0.41093872,0.35955427,0.42318013,0.41257843,0.39222239,0.3419088,0.35978559,0.24868,0.2953429,0.41559732,0.35695716,0.37805185,0.19082011,0.35901574,0.5244697,0.4692811,0.31540906,-1,-1,-1,1,0.24486517940209035,"[0.07, 0.13)","[0.00, 0.05)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.50, 0.60)","[0.20, 0.30)","[0.18, 0.30)"
3339,0.11275483,0.03413592,0.24675136,0.08568539,0.01506489,0.6863354,0.45348837,0.37179487,0.31155869,0.3463578,0.38880169,0.39191507,0.34278181,0.39826358,0.40080437,0.37417111,0.35354814,0.36693104,0.24699008,0.28453076,0.40680224,0.34127187,0.36856505,0.18109349,0.35731118,0.53210223,0.4508513,0.30371312,-1,-1,-1,1,0.2616393904442024,"[0.07, 0.13)","[0.00, 0.05)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.40, 0.50)","[0.30, 0.40)","[0.18, 0.30)"
