Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.37064503,0.24199822,0.38421389,0.23206377,0.15341955,0.50000000,0.00000000,0.00000000,0.45501130,0.51544953,0.46291435,0.47666068,0.49717089,0.45883967,0.45490283,0.35519779,0.30504656,0.20144287,0.71179523,0.61219958,0.65033456,0.60700456,0.69910526,0.31819766,0.44815086,0.63175600,0.44527937,0.60107106,-1,1,-1,-1
0.35971976,0.24523366,0.37071617,0.22379242,0.17441693,0.50000000,0.00000000,0.00000000,0.45876973,0.53242570,0.49902031,0.50985919,0.50601943,0.46981657,0.48347784,0.36090625,0.34097261,0.23032772,0.73176108,0.61031215,0.68043507,0.59797018,0.70910061,0.32366843,0.46934536,0.60004953,0.43738538,0.59732979,-1,1,-1,-1
0.41731923,0.24200852,0.41164593,0.32926150,0.15200677,0.50000000,0.00000000,0.00000000,0.42217477,0.50799855,0.47995532,0.49357401,0.46803798,0.45181640,0.47294872,0.33398499,0.31688741,0.20222859,0.74540142,0.61439446,0.69342406,0.61015781,0.72240968,0.31530697,0.45871153,0.61865180,0.43579282,0.59381977,-1,1,-1,-1
0.41838429,0.23460184,0.45399781,0.29555368,0.09532636,0.50000000,0.00000000,0.00000000,0.41922707,0.48689993,0.46065488,0.47862712,0.47093349,0.43794786,0.45908649,0.32880561,0.29359211,0.17258812,0.73963799,0.62839620,0.70654548,0.61760277,0.73083732,0.31201095,0.47058201,0.61438124,0.38923340,0.57748110,-1,1,-1,-1
0.41035306,0.22079374,0.40233816,0.39170050,0.10381328,0.50000000,0.00000000,0.00000000,0.42550195,0.47353191,0.44605977,0.46520056,0.47642386,0.43528840,0.45056133,0.33838934,0.30795351,0.19864393,0.75566286,0.64861687,0.73053259,0.63104104,0.74994733,0.31762497,0.48019985,0.61840013,0.37001286,0.58740437,-1,1,-1,-1
0.37714727,0.21976489,0.36329396,0.40786696,0.06315235,0.50000000,0.00000000,0.00000000,0.45112593,0.48255178,0.44804917,0.46645398,0.49397172,0.44144918,0.46381444,0.36093099,0.35074570,0.24724055,0.76565081,0.67221636,0.75286958,0.64847472,0.76821441,0.32377775,0.48330885,0.63344675,0.37219073,0.60995519,-1,1,-1,-1
0.29098026,0.18097062,0.27517039,0.33384647,0.05199318,0.50000000,0.00000000,0.00000000,0.50309906,0.52265242,0.48589019,0.50270654,0.53664267,0.47768535,0.51177285,0.39553574,0.39905425,0.30146936,0.78007610,0.70468609,0.77406862,0.67445514,0.79178529,0.33510399,0.48378758,0.63314687,0.37456847,0.63828852,-1,1,-1,-1
0.24330784,0.17334217,0.22959996,0.28595376,0.04094711,0.50000000,0.00000000,0.00000000,0.53993431,0.54427219,0.51260127,0.52784597,0.56450752,0.50785893,0.54849217,0.43185470,0.42057661,0.32116779,0.82024101,0.74470547,0.81654340,0.72436727,0.83544809,0.34900555,0.47547650,0.64750193,0.39042818,0.64863046,-1,1,-1,-1
0.16883919,0.14335839,0.17182346,0.18248970,0.04844768,0.50000000,0.00000000,0.00000000,0.58393656,0.57098982,0.51077901,0.53018733,0.59238484,0.53201168,0.56106014,0.46888079,0.41900150,0.33383660,0.84268822,0.77080236,0.83327480,0.77396994,0.86304770,0.35957931,0.47880200,0.68469708,0.39774932,0.69498318,-1,1,-1,-1
0.16592612,0.15060055,0.12701693,0.22913580,0.08456030,0.50000000,0.00000000,0.00000000,0.64081062,0.59694348,0.54375734,0.56192327,0.63864757,0.55521449,0.59864866,0.51427641,0.45985461,0.37647059,0.85545560,0.78424594,0.85097465,0.80534444,0.87963431,0.36955406,0.47820179,0.69673080,0.42691496,0.72445138,-1,1,-1,-1
