time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
3976,0.05978615,0.06709867,0.07207509,0.05479119,0.11745583,0.19727891,0.5,0.27906977,0.25046449,0.37754557,0.25225624,0.27185249,0.29928924,0.59694695,0.26698785,0.38137499,0.56713896,0.56349577,0.34441794,0.50420812,0.25910871,0.36397568,0.37542842,0.33456864,0.28392738,0.58553818,0.33932462,0.25932935,-1,-1,-1,1,0.1482995788972885,"[0.03, 0.06)","[0.04, 0.07)","[0.07, 0.08)","[0.05, 0.09)","[0.10, 0.13)","[0.14, 0.23)","[0.40, 0.50)","[0.20, 0.30)","[0.14, 0.20)"
3983,0.06513305,0.0564371,0.07689422,0.06183827,0.11462162,0.20748299,0.26190476,0.18604651,0.26490027,0.41253311,0.27715858,0.29669785,0.32669554,0.6316338,0.29785046,0.41373678,0.58459112,0.58780569,0.34617116,0.48804076,0.26292378,0.34763361,0.36966713,0.32527896,0.26153374,0.61130482,0.34499166,0.25485129,-1,-1,-1,1,0.15124420146711642,"[0.06, 0.09)","[0.04, 0.07)","[0.07, 0.08)","[0.05, 0.09)","[0.10, 0.13)","[0.14, 0.23)","[0.20, 0.30)","[0.10, 0.20)","[0.14, 0.20)"
3990,0.053634,0.05468216,0.06387778,0.04829521,0.11327669,0.18367347,0.16666667,0.18604651,0.27719106,0.40933816,0.28968753,0.31023165,0.34050207,0.63198294,0.31631319,0.41121804,0.58931789,0.60230623,0.37599363,0.49564844,0.27983192,0.34622494,0.38263803,0.34836872,0.26891042,0.63177661,0.33510164,0.25937785,-1,-1,-1,1,0.13872421051867118,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.10, 0.13)","[0.14, 0.23)","[0.10, 0.20)","[0.10, 0.20)","[0.09, 0.14)"
3997,0.03231127,0.02938772,0.03747098,0.04047129,0.10643793,0.17687075,0.0952381,0.13953488,0.27129562,0.38720205,0.28617953,0.30716695,0.33211391,0.61786187,0.31429029,0.39270809,0.58176543,0.60509912,0.3776059,0.49315415,0.27830049,0.34507655,0.38426895,0.33925724,0.27306554,0.63143014,0.32494281,0.25935819,-1,-1,-1,1,0.11987924173562911,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.10, 0.13)","[0.14, 0.23)","[0.00, 0.10)","[0.10, 0.20)","[0.09, 0.14)"
4004,0.04255216,0.02696789,0.04968479,0.04973067,0.10918675,0.18367347,0.07142857,0.13953488,0.27368626,0.37614898,0.27107886,0.29384682,0.32582405,0.61491096,0.29932838,0.39224953,0.5589002,0.59326704,0.38797519,0.50668736,0.27429366,0.36036156,0.39199073,0.34983341,0.2701977,0.6341278,0.3194349,0.26044356,-1,-1,-1,1,0.12985940193746273,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.05, 0.09)","[0.10, 0.13)","[0.14, 0.23)","[0.00, 0.10)","[0.10, 0.20)","[0.09, 0.14)"
4011,0.03440937,0.03170116,0.04488851,0.03608099,0.07922319,0.19387755,0.07142857,0.09302326,0.30251296,0.41522919,0.31087388,0.33569554,0.36225426,0.64942201,0.345556,0.44046251,0.55359517,0.60290819,0.43149633,0.55402508,0.30199066,0.40117962,0.44144018,0.37998398,0.28695695,0.62700611,0.29540937,0.24424373,-1,-1,-1,1,0.09794452513120015,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.14)"
4018,0.03417996,0.03546616,0.04979133,0.03383971,0.04943827,0.20068027,0.04761905,0.06976744,0.30033497,0.4262021,0.32441456,0.35274869,0.36758228,0.66379123,0.36320403,0.45119289,0.5475743,0.60081871,0.4551105,0.59005236,0.31326357,0.42764126,0.46495663,0.41226802,0.28412066,0.67110427,0.28972037,0.28297856,-1,-1,-1,1,0.07790022501023922,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.00, 0.05)","[0.03, 0.07)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.03, 0.09)"
4025,0.03239045,0.03336157,0.0389148,0.03225248,0.07611213,0.20068027,0.04761905,0.09302326,0.29167872,0.44080039,0.32486949,0.35711384,0.36811655,0.679377,0.37193944,0.45470928,0.5396559,0.59193604,0.48313938,0.61961923,0.32189257,0.43739543,0.47738873,0.44850639,0.28297045,0.685803,0.27631769,0.27313277,-1,-1,-1,1,0.09136542266266434,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.14)"
4032,0.0330482,0.0351894,0.04165327,0.03351047,0.06283218,0.20068027,0.04761905,0.06976744,0.29189603,0.44477934,0.33331023,0.36916571,0.37077204,0.68692365,0.38332677,0.45616723,0.51902873,0.57317022,0.50479629,0.64928176,0.32881903,0.44955988,0.49109737,0.47834994,0.29108545,0.65135317,0.28258344,0.26768144,-1,-1,-1,1,0.08249745053555413,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.03, 0.09)"
4039,0.04080278,0.02606793,0.04776013,0.04618573,0.06540162,0.19727891,0.04761905,0.06976744,0.29506504,0.482355,0.35017747,0.3916902,0.38856285,0.71545487,0.40273781,0.50344973,0.49873157,0.55846086,0.53477104,0.68398909,0.35401767,0.4801365,0.52808448,0.50412827,0.29542509,0.62603065,0.3065583,0.29180477,-1,-1,-1,1,0.09322834103358377,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.14)"
4046,0.04353108,0.02697352,0.04448621,0.05342294,0.08566652,0.19387755,0.07142857,0.06976744,0.293635,0.46303096,0.33763877,0.38094551,0.39432595,0.70735426,0.39672994,0.50602769,0.50756792,0.5652211,0.53678362,0.67607406,0.35680349,0.48101508,0.53254158,0.49096473,0.28357456,0.65528463,0.31897583,0.31979336,-1,-1,-1,1,0.1103258176825266,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.14, 0.23)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.14)"
4053,0.04757344,0.02472417,0.04957509,0.05132012,0.09277506,0.20068027,0.14285714,0.09302326,0.27337387,0.43000246,0.32861131,0.37499706,0.38133003,0.68565061,0.38214878,0.47945318,0.50725818,0.56359774,0.53039878,0.64199446,0.3580104,0.44075568,0.50962588,0.47681457,0.29275489,0.67420658,0.29423542,0.30498656,-1,-1,-1,1,0.11704125778257042,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.14, 0.23)","[0.10, 0.20)","[0.00, 0.10)","[0.09, 0.14)"
4060,0.04430179,0.02031734,0.04417214,0.05347944,0.0850206,0.2244898,0.23809524,0.11627907,0.2524095,0.37298367,0.28639827,0.33390213,0.34996748,0.64631023,0.34936172,0.43086144,0.51460909,0.56197184,0.51333154,0.61852989,0.34979563,0.42801199,0.49650728,0.45185214,0.27177215,0.68970768,0.30525492,0.31088163,-1,-1,-1,1,0.10972570746754473,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.14, 0.23)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4067,0.04574474,0.01516241,0.0555586,0.05264022,0.06419111,0.26190476,0.30952381,0.1627907,0.2887289,0.41547596,0.29956922,0.33986744,0.3974684,0.67673382,0.3566496,0.4793669,0.55334379,0.59170993,0.54279813,0.62735548,0.38160586,0.42974409,0.52288216,0.46354952,0.27783022,0.67127311,0.32596201,0.29088638,-1,-1,-1,1,0.09989118779272024,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.05, 0.09)","[0.03, 0.07)","[0.23, 0.31)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
4074,0.05903563,0.02001767,0.0645076,0.07404244,0.07804899,0.30612245,0.35714286,0.1627907,0.29819515,0.39184718,0.29306495,0.33089587,0.40484911,0.65656931,0.34506838,0.47462927,0.56015544,0.57769094,0.52497391,0.61428874,0.38445954,0.43080832,0.52698618,0.43406281,0.2773755,0.66893798,0.33996346,0.31734924,-1,-1,-1,1,0.12543985897207355,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.23, 0.31)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
4081,0.05152476,0.03405474,0.0560343,0.06414245,0.0831259,0.34693878,0.35714286,0.18604651,0.29756454,0.37787201,0.27871292,0.30842568,0.39837512,0.64205105,0.32274292,0.46574592,0.58768006,0.58990353,0.4867866,0.59795847,0.36496109,0.4210455,0.50426109,0.40867365,0.27311852,0.67248497,0.34750298,0.31331406,-1,-1,-1,1,0.11901265445028315,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.31, 0.40)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
4088,0.05028242,0.04562627,0.0578551,0.06151542,0.06965941,0.3877551,0.35714286,0.13953488,0.2920216,0.33933038,0.26365383,0.28414407,0.38483209,0.61119245,0.29619124,0.42344221,0.6182552,0.60674334,0.44070431,0.56477421,0.32823683,0.39476774,0.46097692,0.37299881,0.26245187,0.68102381,0.35241292,0.30212862,-1,-1,-1,1,0.10947051153317272,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.31, 0.40)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
4095,0.04292651,0.05795382,0.04376717,0.07016982,0.07077072,0.43197279,0.33333333,0.11627907,0.30502506,0.39207691,0.29585615,0.31074968,0.40112999,0.6452801,0.31567439,0.45069098,0.63627306,0.61579884,0.43725314,0.57793445,0.32787759,0.40167557,0.46069182,0.38923505,0.26483779,0.65534697,0.36733302,0.28682135,-1,-1,-1,1,0.10884789211537217,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
4102,0.0349862,0.06086179,0.03613112,0.06110866,0.06988283,0.47278912,0.26190476,0.06976744,0.32717419,0.44860623,0.33964327,0.34812122,0.41994218,0.68048876,0.35637057,0.50049178,0.65432837,0.62280775,0.44621219,0.59941193,0.34423382,0.42187661,0.4813868,0.4049743,0.2615245,0.62554381,0.40602545,0.28043099,-1,-1,-1,1,0.09961594294217618,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
4109,0.03009782,0.05378289,0.02872536,0.05853866,0.06989376,0.5,0.21428571,0.06976744,0.34236746,0.46151969,0.36157561,0.36656134,0.43656994,0.68052249,0.36743311,0.51932938,0.65549732,0.61937734,0.44469252,0.59946382,0.34407722,0.41677036,0.47464683,0.41487881,0.27228048,0.60029956,0.41321985,0.25348683,-1,-1,-1,1,0.09558796319967697,"[0.00, 0.03)","[0.04, 0.07)","[0.02, 0.03)","[0.05, 0.09)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
4116,0.03658122,0.05854575,0.02899046,0.07201804,0.07112095,0.50340136,0.26190476,0.11627907,0.32054891,0.44410327,0.36819005,0.374963,0.40538071,0.66519254,0.36988729,0.49508116,0.63915672,0.60403436,0.41589484,0.57663157,0.31839971,0.40723801,0.44873617,0.39116139,0.26535195,0.57833357,0.43358875,0.25524342,-1,-1,-1,1,0.10528643970310565,"[0.03, 0.06)","[0.04, 0.07)","[0.02, 0.03)","[0.05, 0.09)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4123,0.04050114,0.06737116,0.03604437,0.07471462,0.06035536,0.5,0.23809524,0.20930233,0.3139128,0.42046046,0.36630738,0.3759732,0.39341295,0.64584769,0.37057266,0.4747542,0.62755573,0.61154156,0.41477375,0.57604337,0.31288969,0.40111894,0.43993552,0.39741825,0.27408587,0.54950022,0.43929768,0.2384194,-1,-1,-1,1,0.10258772115205064,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.03, 0.07)","[0.48, 0.57)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
4130,0.0569339,0.08794414,0.05112644,0.09317493,0.07061184,0.5,0.21428571,0.18604651,0.31064917,0.40557902,0.37850765,0.3911293,0.39549975,0.63190445,0.38715394,0.46792544,0.62345526,0.61188714,0.45257445,0.5847258,0.33703813,0.40311044,0.45728272,0.42858184,0.28126927,0.55367513,0.43650036,0.22939899,-1,-1,-1,1,0.12759902976027718,"[0.03, 0.06)","[0.07, 0.11)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4137,0.06526811,0.11084138,0.05235036,0.1076051,0.06141418,0.5,0.19047619,0.20930233,0.30052343,0.40113385,0.37666852,0.39374113,0.38020257,0.62246236,0.39453617,0.44337141,0.6120777,0.59423662,0.46550773,0.57956695,0.34343171,0.38697395,0.44654286,0.45439091,0.2889747,0.53289916,0.42779283,0.20452975,-1,-1,-1,1,0.1345032313485888,"[0.06, 0.09)","[0.11, 0.15)","[0.05, 0.07)","[0.09, 0.14)","[0.03, 0.07)","[0.48, 0.57)","[0.10, 0.20)","[0.20, 0.30)","[0.09, 0.14)"
4144,0.08241973,0.1159044,0.05899306,0.13492221,0.0832829,0.50340136,0.21428571,0.23255814,0.30110445,0.40096108,0.39073243,0.40662976,0.37753205,0.61373397,0.41090935,0.41946588,0.61032018,0.59683166,0.48053298,0.56831208,0.35242084,0.36976933,0.43848675,0.47318005,0.30158336,0.52039738,0.43693929,0.20713364,-1,-1,-1,1,0.16917513207282475,"[0.06, 0.09)","[0.11, 0.15)","[0.05, 0.07)","[0.09, 0.14)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.20, 0.30)","[0.14, 0.20)"
4151,0.08949902,0.09827276,0.06442015,0.12776304,0.12534271,0.50340136,0.21428571,0.20930233,0.2835607,0.35450103,0.35370904,0.37495593,0.35748841,0.57518458,0.38294652,0.36530344,0.59097639,0.56671416,0.48068617,0.55756478,0.34587177,0.35522733,0.4219247,0.48277926,0.29988741,0.51274434,0.42575489,0.21804472,-1,-1,-1,1,0.19022130550022043,"[0.06, 0.09)","[0.07, 0.11)","[0.05, 0.07)","[0.09, 0.14)","[0.10, 0.13)","[0.48, 0.57)","[0.20, 0.30)","[0.20, 0.30)","[0.14, 0.20)"
4158,0.07676424,0.07242633,0.06390498,0.09476568,0.11380739,0.49659864,0.14285714,0.11627907,0.27094922,0.35562401,0.34336526,0.36622212,0.34138257,0.57471741,0.38116312,0.34922371,0.5929657,0.564368,0.49034273,0.55560881,0.35602047,0.35209428,0.42520516,0.4927955,0.29967139,0.51948394,0.42613134,0.25172325,-1,-1,-1,1,0.16129631921799983,"[0.06, 0.09)","[0.04, 0.07)","[0.05, 0.07)","[0.09, 0.14)","[0.10, 0.13)","[0.48, 0.57)","[0.10, 0.20)","[0.10, 0.20)","[0.14, 0.20)"
4165,0.08110567,0.03963068,0.05833961,0.09455571,0.16478886,0.5,0.16666667,0.11627907,0.29005854,0.35516954,0.34157416,0.36576615,0.35959795,0.56738632,0.38574818,0.35961403,0.59146964,0.55824362,0.50017564,0.55274055,0.37183628,0.35847537,0.4391963,0.49261849,0.30295716,0.52970295,0.40880376,0.25982445,-1,-1,-1,1,0.19874521571261988,"[0.06, 0.09)","[0.04, 0.07)","[0.05, 0.07)","[0.09, 0.14)","[0.13, 0.17)","[0.48, 0.57)","[0.10, 0.20)","[0.10, 0.20)","[0.14, 0.20)"
4172,0.0583106,0.01687126,0.03380069,0.06089426,0.18349368,0.50340136,0.16666667,0.11627907,0.28989933,0.3557224,0.32178793,0.34529048,0.35523129,0.57011569,0.36654323,0.35765556,0.58897992,0.55126357,0.49139762,0.53091259,0.36870812,0.34646362,0.42665587,0.48416986,0.29800935,0.54303914,0.40249254,0.26182847,-1,-1,-1,1,0.19626647229052163,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.05, 0.09)","[0.17, 0.20)","[0.48, 0.57)","[0.10, 0.20)","[0.10, 0.20)","[0.14, 0.20)"
4179,0.04788031,0.01592775,0.03034189,0.04170487,0.19893964,0.50680272,0.14285714,0.06976744,0.30478878,0.38888216,0.33824434,0.35818361,0.36377765,0.58726996,0.38346926,0.37180494,0.59972363,0.57010254,0.47335096,0.52525831,0.3659548,0.35701759,0.42745644,0.47005109,0.29531595,0.54157335,0.39625503,0.27218578,-1,-1,-1,1,0.20551619603772983,"[0.03, 0.06)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.17, 0.20)","[0.48, 0.57)","[0.10, 0.20)","[0.00, 0.10)","[0.20, 0.26)"
4186,0.03743049,0.01552005,0.0325644,0.01195048,0.18531077,0.51360544,0.07142857,0.02325581,0.31505988,0.38514505,0.33502064,0.35032793,0.37260999,0.5834245,0.37884624,0.39025963,0.61614143,0.59469687,0.46986962,0.52224336,0.37276802,0.369512,0.4405617,0.45603526,0.29094591,0.56058633,0.38367364,0.2769115,-1,-1,-1,1,0.18852940247500735,"[0.03, 0.06)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.17, 0.20)","[0.48, 0.57)","[0.00, 0.10)","[0.00, 0.10)","[0.14, 0.20)"
4193,0.03090568,0.01937075,0.02838597,0.01345315,0.1566174,0.51360544,0.07142857,0.04651163,0.3195693,0.37540692,0.32273956,0.33762932,0.37506025,0.57751069,0.37207697,0.40589524,0.62690682,0.60251842,0.46223943,0.52395435,0.37446072,0.37997135,0.45014294,0.44136639,0.28312372,0.56779582,0.36835142,0.27102518,-1,-1,-1,1,0.15973653470801036,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.13, 0.17)","[0.48, 0.57)","[0.00, 0.10)","[0.00, 0.10)","[0.14, 0.20)"
4200,0.02428494,0.0176793,0.01228949,0.01948118,0.16595706,0.50680272,0.07142857,0.04651163,0.32633506,0.39175888,0.32533466,0.33414613,0.37942908,0.58850804,0.36842857,0.42112157,0.65383596,0.63111335,0.46319448,0.5381361,0.38243671,0.39991295,0.46981507,0.43562822,0.2741096,0.5900049,0.37934491,0.28477955,-1,-1,-1,1,0.16754788480460173,"[0.00, 0.03)","[0.00, 0.04)","[0.00, 0.02)","[0.00, 0.05)","[0.13, 0.17)","[0.48, 0.57)","[0.00, 0.10)","[0.00, 0.10)","[0.14, 0.20)"
4207,0.03397121,0.03524178,0.01488947,0.04906853,0.12803557,0.5,0.07142857,0.02325581,0.33971551,0.39513865,0.33360118,0.33617391,0.38886974,0.58213763,0.36961118,0.43071212,0.67448586,0.65806592,0.46715246,0.54102263,0.38469967,0.41115951,0.47893338,0.43274531,0.27709708,0.5992889,0.37163202,0.26972997,-1,-1,-1,1,0.1379221669582765,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.10, 0.13)","[0.48, 0.57)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.14)"
4214,0.03364298,0.0439619,0.02390484,0.04695096,0.08785119,0.4829932,0.16666667,0.09302326,0.3261331,0.38146659,0.32134493,0.32377085,0.37329874,0.57291824,0.35981434,0.41420336,0.68153702,0.6614857,0.46354487,0.54039826,0.37247418,0.40537529,0.46484723,0.44310305,0.2990701,0.57534563,0.35944187,0.25339037,-1,-1,-1,1,0.10243859431270667,"[0.03, 0.06)","[0.04, 0.07)","[0.02, 0.03)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.10, 0.20)","[0.00, 0.10)","[0.09, 0.14)"
4221,0.04612543,0.04410198,0.03059334,0.06835683,0.07564844,0.45578231,0.23809524,0.11627907,0.33936754,0.41403894,0.3654299,0.3605157,0.3933776,0.58914951,0.39666413,0.44126286,0.72027889,0.70197043,0.48329648,0.56405487,0.37915194,0.42794486,0.47997442,0.47249954,0.31298295,0.56847096,0.35813378,0.28147994,-1,-1,-1,1,0.10644855628160534,"[0.03, 0.06)","[0.04, 0.07)","[0.02, 0.03)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4228,0.05271814,0.04093062,0.03653669,0.0814305,0.07193261,0.42176871,0.28571429,0.11627907,0.32167527,0.35667191,0.31902389,0.31681146,0.38100785,0.55828399,0.3443535,0.42464197,0.7210451,0.69392006,0.47476305,0.55622461,0.36735234,0.42145237,0.46689187,0.46938188,0.33116681,0.55225592,0.34991188,0.29083965,-1,-1,-1,1,0.11463052136241116,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4235,0.05097095,0.0563776,0.03166869,0.08540803,0.06226841,0.39115646,0.28571429,0.13953488,0.33184944,0.39335636,0.34705147,0.34647057,0.39908324,0.58415817,0.37023878,0.46602728,0.73578873,0.70697696,0.49377119,0.57192231,0.38440102,0.42958595,0.48331972,0.48874633,0.34643884,0.5478548,0.36966008,0.33958941,-1,-1,-1,1,0.110339441718386,"[0.03, 0.06)","[0.04, 0.07)","[0.02, 0.03)","[0.05, 0.09)","[0.03, 0.07)","[0.31, 0.40)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
4242,0.05646303,0.04531403,0.04514353,0.08509171,0.04406313,0.38095238,0.42857143,0.27906977,0.33408567,0.41849507,0.35992975,0.35881426,0.40602661,0.59957881,0.37523698,0.49604876,0.7447845,0.72335852,0.50644625,0.59079077,0.39866601,0.44975928,0.49970137,0.51266291,0.35442525,0.54100368,0.38095497,0.38511952,-1,-1,-1,1,0.10592495851772565,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.03, 0.07)","[0.31, 0.40)","[0.40, 0.50)","[0.20, 0.30)","[0.09, 0.14)"
4249,0.04305731,0.03401658,0.04087092,0.06413488,0.02996445,0.42857143,0.78571429,0.41860465,0.3251745,0.39762752,0.34409293,0.34886148,0.39913754,0.58293395,0.36624417,0.49283819,0.70785381,0.70333769,0.49926263,0.58739117,0.38259872,0.44678992,0.48040352,0.52728087,0.38679372,0.49178594,0.36979958,0.37793953,-1,-1,-1,1,0.08174095178099715,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.05, 0.09)","[0.00, 0.03)","[0.40, 0.48)","[0.70, 0.80)","[0.40, 0.50)","[0.03, 0.09)"
4256,0.04460282,0.02830742,0.04265463,0.06040672,0.04091177,0.46938776,0.76190476,0.69767442,0.32004574,0.38723595,0.33190449,0.34427164,0.40447663,0.57999907,0.3593836,0.50097899,0.67136701,0.67253754,0.49485962,0.59407867,0.37407928,0.45157011,0.47308906,0.54062395,0.39917413,0.45362298,0.37537107,0.38304031,-1,-1,-1,1,0.08451131407171586,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.70, 0.80)","[0.60, 0.70)","[0.03, 0.09)"
4263,0.04507435,0.03522154,0.05494411,0.04490295,0.05277514,0.48979592,0.92857143,0.8372093,0.32413179,0.3974392,0.33395274,0.3474097,0.41256256,0.58675203,0.36021192,0.5155212,0.65507322,0.66393032,0.48850523,0.59559136,0.37446016,0.45706943,0.47292254,0.5427612,0.3944949,0.45125569,0.38863782,0.39661088,-1,-1,-1,1,0.0884327176129638,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.00, 0.05)","[0.03, 0.07)","[0.48, 0.57)","[0.90, 1.00)","[0.80, 0.90)","[0.03, 0.09)"
4270,0.03676969,0.03043737,0.03738403,0.04597733,0.04399309,0.51360544,0.92857143,1.0,0.31580272,0.37436447,0.30848265,0.32878993,0.40075631,0.56942504,0.33977405,0.50219153,0.62013147,0.62300636,0.4795493,0.58637318,0.37461206,0.45193634,0.47150565,0.52717133,0.38012462,0.46032762,0.38805292,0.38129665,-1,-1,-1,1,0.07380293043448817,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.48, 0.57)","[0.90, 1.00)","[0.90, 1.00)","[0.03, 0.09)"
4277,0.06644015,0.05822457,0.07959293,0.05402283,0.0447136,0.55102041,0.95238095,0.86046512,0.33921975,0.43832065,0.35346294,0.37460115,0.42782594,0.60901232,0.39240071,0.55458271,0.61775537,0.62041957,0.50449781,0.60002138,0.39402171,0.46104994,0.49573622,0.53501398,0.37438937,0.46386471,0.3963001,0.36852034,-1,-1,-1,1,0.10607924722656077,"[0.06, 0.09)","[0.04, 0.07)","[0.07, 0.08)","[0.05, 0.09)","[0.03, 0.07)","[0.48, 0.57)","[0.90, 1.00)","[0.80, 0.90)","[0.09, 0.14)"
4284,0.06788193,0.0824133,0.0830814,0.04560385,0.04543352,0.61564626,1.0,0.81395349,0.31615079,0.40076579,0.3083863,0.33273792,0.39459794,0.58526768,0.34969786,0.50605569,0.57922411,0.57630758,0.49095021,0.58557116,0.38079279,0.45781111,0.48962569,0.50496902,0.36478128,0.45927319,0.38292075,0.33274565,-1,-1,-1,1,0.10510202139051798,"[0.06, 0.09)","[0.07, 0.11)","[0.08, 0.10)","[0.00, 0.05)","[0.03, 0.07)","[0.57, 0.66)","[0.90, 1.00)","[0.80, 0.90)","[0.09, 0.14)"
4291,0.08320929,0.09221178,0.09061091,0.0690037,0.05323379,0.6462585,0.69047619,0.65116279,0.33620505,0.39475651,0.3267891,0.35396385,0.42331789,0.58851689,0.37202831,0.51527817,0.56532527,0.5543537,0.49615684,0.58126638,0.3761728,0.45138442,0.4894248,0.49514352,0.36216993,0.46518719,0.38542412,0.31387039,-1,-1,-1,1,0.1257206586941152,"[0.06, 0.09)","[0.07, 0.11)","[0.08, 0.10)","[0.05, 0.09)","[0.03, 0.07)","[0.57, 0.66)","[0.60, 0.70)","[0.60, 0.70)","[0.09, 0.14)"
4298,0.08171466,0.10401796,0.08604402,0.07613651,0.06188095,0.59863946,0.78571429,0.58139535,0.35021874,0.41425081,0.34451073,0.37325024,0.44865074,0.60872767,0.38764985,0.54345153,0.57059667,0.55962528,0.49748741,0.58799589,0.37894931,0.45460744,0.50008759,0.48325127,0.33719212,0.51650839,0.37830318,0.31904497,-1,-1,-1,1,0.13049748467170927,"[0.06, 0.09)","[0.07, 0.11)","[0.08, 0.10)","[0.05, 0.09)","[0.03, 0.07)","[0.57, 0.66)","[0.70, 0.80)","[0.50, 0.60)","[0.09, 0.14)"
