time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
1225,0.0138654,0.02222778,0.01482375,0.0325612,0.01407329,0.42364532,0.35483871,0.36363636,0.28463858,0.24731768,0.28749136,0.32958441,0.318413,0.29664836,0.33196881,0.34917691,0.61431005,0.58129536,0.40244209,0.40312699,0.41680146,0.54013971,0.51366723,0.39764145,0.49383884,0.57485808,0.36778266,0.48627576,-1,1,-1,-1,0.03844519216919848,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.30, 0.40)","[0.02, 0.15)"
1232,0.01020948,0.01847041,0.00955181,0.03143795,0.01648019,0.408867,0.32258065,0.27272727,0.28457795,0.23798193,0.28413452,0.32790492,0.31714829,0.27441005,0.31678095,0.32244807,0.60591065,0.56998575,0.41197994,0.41199727,0.4380974,0.55738363,0.52466758,0.40423219,0.50548919,0.58109129,0.35937842,0.50341154,-1,1,-1,-1,0.03675837913883989,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.20, 0.30)","[0.02, 0.15)"
1239,0.0183843,0.01375308,0.01968899,0.03934417,0.01529767,0.39408867,0.41935484,0.18181818,0.28764049,0.24511949,0.29414593,0.34034036,0.31291953,0.27952013,0.32775048,0.31863166,0.61159254,0.57845655,0.37755658,0.38688454,0.39705731,0.54631779,0.49354379,0.40426431,0.52198469,0.57873576,0.34092349,0.49696841,-1,1,-1,-1,0.046579381142710555,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.40, 0.50)","[0.10, 0.20)","[0.02, 0.15)"
1246,0.00799946,0.01124587,0.00907394,0.02466062,0.00968301,0.38916256,0.38709677,0.18181818,0.31495039,0.25997892,0.30454527,0.34591031,0.3321148,0.30760605,0.33206217,0.3662092,0.61785595,0.57951504,0.41363959,0.40260924,0.45405575,0.56354293,0.52057139,0.41236343,0.54885079,0.5762595,0.349486,0.52586763,-1,1,-1,-1,0.028004343387555083,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.10, 0.20)","[0.02, 0.15)"
1253,0.00999869,0.01102143,0.01220394,0.01956453,0.02059607,0.39408867,0.35483871,0.22727273,0.33151697,0.2640424,0.30105232,0.33794404,0.3404705,0.31492972,0.32367992,0.39554475,0.61566618,0.57246816,0.4537218,0.42350876,0.51020278,0.581655,0.55194919,0.4283158,0.57430635,0.57463814,0.332395,0.53440495,-1,1,-1,-1,0.030917714745585582,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.20, 0.30)","[0.02, 0.15)"
1260,0.02103292,0.01447205,0.01186396,0.04538562,0.03047717,0.39901478,0.35483871,0.22727273,0.32154666,0.26757086,0.2884688,0.32302472,0.3203124,0.30876446,0.30586509,0.36765815,0.60573818,0.58029356,0.45996308,0.43657703,0.51546067,0.59565373,0.56632607,0.41592777,0.62957295,0.56751627,0.28868748,0.52197269,-1,1,-1,-1,0.05594162976598823,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.20, 0.30)","[0.02, 0.15)"
1267,0.02820822,0.01465371,0.02246267,0.03853835,0.03854725,0.40394089,0.38709677,0.18181818,0.31172422,0.25871359,0.29139782,0.31735021,0.30034031,0.29343342,0.29058225,0.33429561,0.5941339,0.58199593,0.46430422,0.44837718,0.51305961,0.60502405,0.57764054,0.4048817,0.63169945,0.55801091,0.2743259,0.49790024,-1,1,-1,-1,0.05895478306985702,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.10, 0.20)","[0.02, 0.15)"
1274,0.03227352,0.01148335,0.02249781,0.05060272,0.03604361,0.40394089,0.38709677,0.13636364,0.31554005,0.25835002,0.29263626,0.30730616,0.2900722,0.29953194,0.2834614,0.32051468,0.59063607,0.5910892,0.45918454,0.45929535,0.50211111,0.61594234,0.58203742,0.40498039,0.62125646,0.54815172,0.28733386,0.49629866,-1,1,-1,-1,0.06607517346194862,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.10, 0.20)","[0.02, 0.15)"
1281,0.02284557,0.01217594,0.01124389,0.04027438,0.03552797,0.39408867,0.29032258,0.18181818,0.31325412,0.26019928,0.27941034,0.2977665,0.28824793,0.30867351,0.28384381,0.32976365,0.58126774,0.59385436,0.44144441,0.44217652,0.46844408,0.59672002,0.56144097,0.40194214,0.6129593,0.55766156,0.27313795,0.4849885,-1,1,-1,-1,0.054869731173365514,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.20, 0.30)","[0.10, 0.20)","[0.02, 0.15)"
1288,0.02588444,0.01474889,0.01876111,0.03342534,0.03552315,0.36945813,0.22580645,0.13636364,0.32255152,0.2604368,0.28127226,0.30453701,0.31496113,0.3306321,0.29673202,0.35656061,0.57301239,0.59291541,0.47059702,0.45005546,0.4978697,0.59144696,0.57511322,0.41095469,0.58905203,0.55629112,0.30930286,0.48713744,-1,1,-1,-1,0.05226018358626575,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.20, 0.30)","[0.10, 0.20)","[0.02, 0.15)"
1295,0.023034,0.01247439,0.01819721,0.03405939,0.02215995,0.34482759,0.25806452,0.18181818,0.31576455,0.22908743,0.25882021,0.28508765,0.30503076,0.30058428,0.2870794,0.34765609,0.55738891,0.58258015,0.45660855,0.4251661,0.46469514,0.56206712,0.5496394,0.41416397,0.58907618,0.5637953,0.27834053,0.45887556,-1,1,-1,-1,0.044522397542795245,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.29, 0.37)","[0.20, 0.30)","[0.10, 0.20)","[0.02, 0.15)"
1302,0.0147253,0.01196449,0.0184854,0.01570915,0.01205201,0.32512315,0.19354839,0.27272727,0.30531726,0.20999988,0.25468007,0.28148027,0.30139291,0.28011657,0.28889044,0.33641865,0.55936022,0.57773777,0.44502426,0.41623031,0.43697708,0.5488588,0.53619594,0.41742855,0.5706816,0.55388644,0.29115595,0.43753558,-1,1,-1,-1,0.02708760513450017,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.29, 0.37)","[0.10, 0.20)","[0.20, 0.30)","[0.02, 0.15)"
1309,0.02174756,0.02149111,0.01111276,0.05303789,0.02074217,0.32019704,0.16129032,0.31818182,0.2834866,0.1911803,0.23318442,0.26408424,0.29170215,0.25823416,0.27667748,0.31090288,0.54899241,0.56942081,0.43653553,0.39722733,0.40579297,0.52499096,0.51633954,0.41955123,0.54802936,0.55862657,0.29413287,0.4346371,-1,1,-1,-1,0.05802369194371037,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.29, 0.37)","[0.10, 0.20)","[0.30, 0.40)","[0.02, 0.15)"
1316,0.11293316,0.08080149,0.01451371,0.27576577,0.02271077,0.32512315,0.09677419,0.27272727,0.30218409,0.20793067,0.24249263,0.27914323,0.31742958,0.29465741,0.30597557,0.33206136,0.56057632,0.57783827,0.44868067,0.39727802,0.42434784,0.52286201,0.52033808,0.43042868,0.55603142,0.56751266,0.31713969,0.46554792,-1,1,-1,-1,0.27707974800704926,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.26, 0.35)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.20, 0.30)","[0.15, 0.28)"
1323,0.15441595,0.12217185,0.05585688,0.32568835,0.03946418,0.33990148,0.09677419,0.27272727,0.29246467,0.21048531,0.24741092,0.28641671,0.30973356,0.29787592,0.31105405,0.33152546,0.57024183,0.58522384,0.45532877,0.394711,0.42830614,0.51676201,0.52137985,0.42908196,0.59726413,0.57825901,0.3082442,0.47957134,-1,1,-1,-1,0.33279169742066783,"[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.10)","[0.26, 0.35)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.20, 0.30)","[0.28, 0.41)"
1330,0.18872805,0.12061682,0.06279148,0.38899835,0.10643204,0.35960591,0.12903226,0.22727273,0.29067971,0.22988697,0.27243369,0.31607843,0.30790513,0.31929939,0.32905619,0.33532382,0.57739165,0.58445654,0.47590313,0.41525004,0.45941929,0.5388445,0.54493638,0.43438356,0.59861772,0.58142267,0.33168799,0.51188654,-1,1,-1,-1,0.4081547076806471,"[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.10)","[0.35, 0.44)","[0.10, 0.20)","[0.29, 0.37)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
1337,0.24185401,0.13183075,0.06074427,0.51894376,0.12903426,0.37931034,0.06451613,0.18181818,0.27386394,0.23501595,0.2664063,0.31646393,0.27468935,0.30687053,0.32062043,0.3141913,0.57195364,0.57324475,0.46217069,0.41409511,0.45411546,0.53873186,0.53926324,0.43104941,0.63675514,0.58430028,0.31898907,0.54176927,-1,1,-1,-1,0.5381842924449933,"[0.20, 0.30)","[0.10, 0.20)","[0.00, 0.10)","[0.44, 0.53)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.41, 0.55)"
1344,0.27706162,0.13439606,0.08087903,0.5839698,0.16630836,0.38423645,0.09677419,0.18181818,0.2593598,0.25334425,0.28112353,0.34297105,0.26978542,0.31938458,0.33263753,0.29189482,0.56629343,0.56801248,0.470235,0.42581387,0.47646943,0.54542244,0.54799285,0.43517743,0.66417909,0.58470143,0.33223399,0.58422462,-1,1,-1,-1,0.6125525409396899,"[0.20, 0.30)","[0.10, 0.20)","[0.00, 0.10)","[0.53, 0.62)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.55, 0.68)"
1351,0.28772019,0.07751208,0.09009926,0.59175532,0.19178468,0.38916256,0.06451613,0.18181818,0.25610386,0.26377072,0.29404662,0.37119991,0.28136376,0.31935815,0.34495968,0.27634163,0.552287,0.55756366,0.49419456,0.43665266,0.5205262,0.54540189,0.55700591,0.45353937,0.64158463,0.6049923,0.3470774,0.61258428,-1,1,-1,-1,0.6285488038995479,"[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.10)","[0.53, 0.62)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.55, 0.68)"
1358,0.20071256,0.0438208,0.09302903,0.37198049,0.19311674,0.38916256,0.06451613,0.18181818,0.25201047,0.27140873,0.30910504,0.40757218,0.27911727,0.32401662,0.35314827,0.26770475,0.55071721,0.55757469,0.52091903,0.45053519,0.56526012,0.55526705,0.57891863,0.44462374,0.62241093,0.62527343,0.35458557,0.62969754,-1,1,-1,-1,0.42932267658674705,"[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.10)","[0.35, 0.44)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.41, 0.55)"
1365,0.16283524,0.0491754,0.05783062,0.32170229,0.1723132,0.38423645,0.09677419,0.18181818,0.23781569,0.2733621,0.31341839,0.42733628,0.26236244,0.30750072,0.34479348,0.24653477,0.55071915,0.56241045,0.52201449,0.45606701,0.55934118,0.5588424,0.58180625,0.43243513,0.57890765,0.62217371,0.36615685,0.61900694,-1,1,-1,-1,0.36949774410010744,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.26, 0.35)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.28, 0.41)"
1372,0.14083752,0.04839945,0.06489256,0.25517886,0.10720313,0.37931034,0.06451613,0.18181818,0.27235083,0.29404555,0.33647426,0.4738692,0.30373567,0.3279556,0.36941078,0.27219696,0.56080614,0.57360096,0.53262281,0.4571164,0.58288983,0.55529176,0.59081595,0.39268677,0.55305936,0.61192076,0.39397436,0.63034399,-1,1,-1,-1,0.2842882445970113,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.10, 0.20)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.28, 0.41)"
1379,0.09718501,0.04015373,0.07098628,0.14500874,0.09531091,0.36945813,0.06451613,0.13636364,0.27509052,0.27625286,0.33998048,0.49499911,0.31883505,0.31847769,0.38548132,0.27084737,0.55975206,0.57036741,0.52962821,0.42997807,0.57525129,0.52142123,0.56829902,0.38052939,0.53401528,0.62666404,0.42699156,0.63333127,-1,1,-1,-1,0.18748534926669363,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.15, 0.28)"
1386,0.10223534,0.05677609,0.07958748,0.15645501,0.06505151,0.35960591,0.03225806,0.09090909,0.30045884,0.28501059,0.36432062,0.52922167,0.35194188,0.33639444,0.40828504,0.28963721,0.57689896,0.589517,0.53830627,0.42546795,0.58004699,0.52074695,0.57135082,0.36090533,0.51961654,0.61680954,0.45326086,0.61438399,-1,1,-1,-1,0.18720052371756496,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
1393,0.07795118,0.07671324,0.06548053,0.11142356,0.03443683,0.35960591,0.06451613,0.13636364,0.32689719,0.30491837,0.38130867,0.55034902,0.37768643,0.36448042,0.43019743,0.33139347,0.59129885,0.61158175,0.55039159,0.42161773,0.57866513,0.51592403,0.5720085,0.35206319,0.50455696,0.61469496,0.48156017,0.60822343,-1,1,-1,-1,0.13374903660439352,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
1400,0.07815147,0.07743355,0.05621417,0.12013946,0.03561425,0.35960591,0.06451613,0.13636364,0.34806559,0.32466693,0.3886414,0.56139606,0.38796308,0.40408486,0.44334753,0.37351841,0.60423819,0.63228894,0.54707755,0.41345165,0.56088049,0.51326861,0.57019928,0.32814978,0.5440557,0.60772376,0.48437278,0.61404902,-1,1,-1,-1,0.1373386237041241,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
1407,0.07803838,0.07310562,0.05012089,0.11946239,0.04844411,0.35960591,0.03225806,0.09090909,0.38165845,0.3485592,0.41256154,0.5792561,0.41471588,0.4406089,0.47814468,0.41747424,0.61649357,0.64557075,0.53775684,0.40411658,0.5419912,0.50366438,0.55602225,0.33111246,0.56494028,0.58581633,0.51439873,0.60653763,-1,1,-1,-1,0.1383119591090962,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
1414,0.07238397,0.07482326,0.04135105,0.1373157,0.04664549,0.36945813,0.06451613,0.13636364,0.41583404,0.35377873,0.42339544,0.58983546,0.44302311,0.44168493,0.48486173,0.44777804,0.63275706,0.64942974,0.5445338,0.39896734,0.55712852,0.49262167,0.54880643,0.34310235,0.57132321,0.60591381,0.52858047,0.61900582,-1,1,-1,-1,0.15080222989045156,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
1421,0.06586417,0.05537401,0.0393068,0.12240303,0.04061339,0.37438424,0.09677419,0.13636364,0.41827217,0.3603506,0.43483627,0.60156563,0.44408108,0.44064923,0.48757017,0.46289005,0.6463022,0.66184916,0.56573183,0.41089848,0.56994513,0.50572565,0.56010885,0.36779665,0.56857215,0.61307387,0.50676125,0.59908236,-1,1,-1,-1,0.13482200757559204,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
1428,0.02398528,0.02620197,0.01219524,0.03585294,0.03695844,0.36945813,0.16129032,0.13636364,0.41051196,0.35308487,0.43140383,0.59717028,0.42851829,0.42795819,0.47213178,0.46595801,0.66236698,0.67547115,0.55815263,0.42407971,0.54762635,0.51855291,0.55951726,0.37190543,0.57294339,0.5912058,0.49840014,0.57953167,-1,1,-1,-1,0.052915814956729146,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.10, 0.20)","[0.02, 0.15)"
1435,0.02737449,0.02277527,0.01997525,0.03855559,0.03445171,0.37438424,0.19354839,0.09090909,0.40021242,0.34449806,0.42099783,0.59121577,0.42705054,0.42417731,0.45763714,0.47804797,0.66095591,0.67412202,0.56289254,0.43692299,0.54951407,0.52485241,0.56397681,0.37807989,0.52601913,0.61183991,0.50550612,0.59381227,-1,1,-1,-1,0.05542981557550684,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
1442,0.021246,0.01597443,0.02794129,0.00873942,0.02763837,0.39901478,0.35483871,0.22727273,0.40203378,0.33096506,0.42155886,0.60345307,0.4332469,0.40584631,0.45101635,0.47126469,0.67331391,0.67477378,0.56898836,0.45902376,0.56022822,0.53876022,0.57646842,0.37986035,0.51827954,0.62652181,0.4997947,0.60684391,-1,1,-1,-1,0.04026130456228909,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.30, 0.40)","[0.20, 0.30)","[0.02, 0.15)"
1449,0.06565249,0.04230297,0.02836597,0.13025816,0.01697855,0.4729064,0.67741935,0.40909091,0.38589693,0.30296738,0.40167036,0.58754812,0.40781436,0.3633025,0.4262944,0.43045713,0.66674152,0.66539459,0.5701848,0.46646846,0.55607481,0.53905106,0.57731536,0.38006845,0.49246066,0.6282872,0.48358786,0.57642683,-1,1,-1,-1,0.13438782556738169,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.45, 0.53)","[0.60, 0.70)","[0.40, 0.50)","[0.02, 0.15)"
1456,0.05427326,0.07390692,0.01508534,0.11721702,0.01850472,0.51724138,0.83870968,0.59090909,0.36988467,0.27877519,0.37408843,0.55338648,0.38173068,0.33073505,0.37960323,0.39463597,0.66894191,0.66686198,0.60146982,0.49582859,0.58886599,0.560464,0.60488786,0.38637284,0.45504983,0.64188996,0.47980943,0.57977547,-1,1,-1,-1,0.11962366790428389,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.45, 0.53)","[0.80, 0.90)","[0.50, 0.60)","[0.02, 0.15)"
1463,0.07670563,0.09212685,0.01652534,0.17064163,0.03920539,0.5270936,1.0,0.54545455,0.3392417,0.24655166,0.34498959,0.52039573,0.35367718,0.32817888,0.34068806,0.36909128,0.64851482,0.65728008,0.59684066,0.50036566,0.57350489,0.55908196,0.60394417,0.38206502,0.43687791,0.6393108,0.48360558,0.58505726,-1,1,-1,-1,0.17586561732250167,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.45, 0.53)","[0.90, 1.00)","[0.50, 0.60)","[0.15, 0.28)"
1470,0.12856313,0.1087133,0.03949804,0.28962191,0.05186074,0.53694581,0.96774194,0.77272727,0.29774804,0.19538084,0.29359579,0.462876,0.31289439,0.27901522,0.28131218,0.3002992,0.61746409,0.6301331,0.58409781,0.49923038,0.54187766,0.54406517,0.58644253,0.39821478,0.40216756,0.64427763,0.49141439,0.55947006,-1,1,-1,-1,0.29686778583948326,"[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.10)","[0.26, 0.35)","[0.00, 0.10)","[0.53, 0.62)","[0.90, 1.00)","[0.70, 0.80)","[0.28, 0.41)"
1477,0.1652305,0.11664616,0.03855954,0.39178801,0.05050046,0.54187192,1.0,0.72727273,0.28939946,0.17837241,0.26381301,0.42828127,0.29445192,0.2586913,0.25340353,0.26286972,0.5866674,0.60215129,0.58685236,0.49553439,0.55086696,0.53211806,0.58675311,0.39307602,0.38498882,0.65023441,0.45635385,0.51420697,-1,1,-1,-1,0.39690676407058534,"[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.10)","[0.35, 0.44)","[0.00, 0.10)","[0.53, 0.62)","[0.90, 1.00)","[0.70, 0.80)","[0.28, 0.41)"
1484,0.2203567,0.09796584,0.03528013,0.53903148,0.07439164,0.5270936,0.90322581,0.54545455,0.25920578,0.1447773,0.22114483,0.37560168,0.25044722,0.20717929,0.20973011,0.19216801,0.5686866,0.58367827,0.57427814,0.47771948,0.52851254,0.50472172,0.56516111,0.40091322,0.38724252,0.65039207,0.41528436,0.47172716,-1,1,-1,-1,0.5452831742367418,"[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.10)","[0.53, 0.62)","[0.00, 0.10)","[0.45, 0.53)","[0.90, 1.00)","[0.50, 0.60)","[0.41, 0.55)"
1491,0.20061052,0.08679965,0.04010853,0.48852157,0.08611414,0.48275862,0.61290323,0.40909091,0.24218371,0.14628599,0.19512117,0.33359547,0.23405153,0.21714831,0.1885074,0.18081298,0.55018705,0.57117403,0.57250309,0.47254261,0.51260876,0.49961568,0.56031104,0.40357286,0.32743504,0.64281137,0.41732746,0.41976492,-1,1,-1,-1,0.49767224519955444,"[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.10)","[0.44, 0.53)","[0.00, 0.10)","[0.45, 0.53)","[0.60, 0.70)","[0.40, 0.50)","[0.41, 0.55)"
1498,0.20471968,0.08427504,0.0440372,0.49617175,0.08781593,0.38916256,0.41935484,0.45454545,0.25043147,0.16310749,0.19892502,0.32414958,0.24486401,0.25407029,0.18878481,0.19948452,0.55387419,0.57840551,0.56396182,0.47235925,0.49544247,0.49937751,0.55550651,0.40856341,0.3159226,0.64552812,0.42329255,0.428028,-1,1,-1,-1,0.5058036358545354,"[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.10)","[0.44, 0.53)","[0.00, 0.10)","[0.37, 0.45)","[0.40, 0.50)","[0.40, 0.50)","[0.41, 0.55)"
1505,0.18983512,0.06962914,0.04568642,0.45850399,0.07525141,0.33497537,0.29032258,0.31818182,0.26402821,0.17332334,0.21247967,0.33757564,0.26395052,0.27950142,0.20774457,0.22284804,0.5549029,0.57894958,0.53027139,0.46068363,0.44898709,0.48623151,0.53306744,0.40816961,0.33381805,0.64349981,0.39624164,0.41412205,-1,1,-1,-1,0.46687892705210476,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.44, 0.53)","[0.00, 0.10)","[0.29, 0.37)","[0.20, 0.30)","[0.30, 0.40)","[0.41, 0.55)"
1512,0.16802504,0.07662661,0.03322282,0.41314834,0.06680693,0.30541872,0.29032258,0.27272727,0.27399146,0.19709273,0.22051443,0.34058502,0.26712725,0.29665706,0.23119959,0.24959145,0.56270143,0.58665852,0.54158564,0.46911802,0.45084371,0.49829563,0.54536115,0.40545297,0.37610281,0.63045749,0.36984225,0.40138215,-1,1,-1,-1,0.4198314810844143,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.35, 0.44)","[0.00, 0.10)","[0.29, 0.37)","[0.20, 0.30)","[0.20, 0.30)","[0.41, 0.55)"
1519,0.16032231,0.06523696,0.03871772,0.39126353,0.06684126,0.28571429,0.22580645,0.22727273,0.29799987,0.22976225,0.24401498,0.35637402,0.2868778,0.34607737,0.27022516,0.3027151,0.57210828,0.59969612,0.53621804,0.47069383,0.45163065,0.50489181,0.5506018,0.39895272,0.37015183,0.63225739,0.38034201,0.42042341,-1,1,-1,-1,0.3988157040394058,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.35, 0.44)","[0.00, 0.10)","[0.20, 0.29)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
1526,0.11621433,0.05335918,0.03380136,0.28592524,0.0498114,0.28078818,0.16129032,0.22727273,0.3030382,0.24636934,0.24892556,0.35085438,0.29318463,0.35863833,0.27402073,0.3206679,0.58556548,0.62344245,0.52688513,0.47708634,0.43014311,0.51272367,0.54805572,0.40574852,0.36335699,0.63314599,0.40164668,0.44164231,-1,1,-1,-1,0.2921933441693483,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.26, 0.35)","[0.00, 0.10)","[0.20, 0.29)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
1533,0.09940181,0.03946017,0.03981885,0.22404835,0.05378488,0.28078818,0.16129032,0.22727273,0.33227692,0.28846297,0.28224562,0.37670742,0.31828599,0.39887111,0.30235027,0.34592097,0.61146712,0.64556599,0.52879903,0.50094307,0.44536388,0.54730778,0.57953791,0.3659323,0.4186518,0.62098889,0.40180917,0.4553078,-1,1,-1,-1,0.23382903427431634,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.20, 0.29)","[0.10, 0.20)","[0.20, 0.30)","[0.15, 0.28)"
1540,0.09544841,0.04180887,0.03912731,0.21174567,0.04764511,0.28571429,0.16129032,0.18181818,0.30320009,0.27628329,0.2709265,0.36684539,0.28666698,0.36965204,0.28498587,0.31652194,0.59713293,0.63736851,0.49922465,0.47913246,0.41178063,0.53758205,0.55704055,0.36197959,0.45166812,0.63401057,0.35842578,0.48057163,-1,1,-1,-1,0.22053850380035026,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.20, 0.29)","[0.10, 0.20)","[0.10, 0.20)","[0.15, 0.28)"
1547,0.09391677,0.03458841,0.03407305,0.21470162,0.03809352,0.29064039,0.09677419,0.13636364,0.31307293,0.29479353,0.28752705,0.39030575,0.30715833,0.36934133,0.29898447,0.35617656,0.59273957,0.63440158,0.50599993,0.48216895,0.41784256,0.55199771,0.56490029,0.36886417,0.4697717,0.65752533,0.33146106,0.50946299,-1,1,-1,-1,0.22070087139138644,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.29, 0.37)","[0.00, 0.10)","[0.10, 0.20)","[0.15, 0.28)"
