Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.12349361,0.05167369,0.22582344,0.06787276,0.06372079,0.78571429,0.33333333,0.40000000,0.13152334,0.16200695,0.25469156,0.25685181,0.17443234,0.22897837,0.15209900,0.22891031,0.29048936,0.31257500,0.36078356,0.64521689,0.40799454,0.62785740,0.68844255,0.11040532,0.20803036,0.76088730,0.37786276,0.27521368,-1,1,-1,-1
0.15772176,0.06117922,0.22051113,0.13453819,0.06586742,0.78571429,0.44444444,0.60000000,0.16196294,0.20184071,0.28957306,0.29407412,0.20145078,0.25815720,0.18907827,0.26023256,0.28141220,0.28954696,0.38455265,0.68350456,0.43268638,0.68075046,0.73349325,0.10902639,0.18349157,0.75889876,0.41066843,0.28881939,-1,1,-1,-1
0.14812687,0.07873643,0.19701680,0.14453968,0.08054464,0.71428571,0.55555556,0.40000000,0.18626167,0.22288854,0.29355721,0.29814098,0.22176800,0.26873190,0.19437907,0.27829882,0.28622202,0.27494972,0.40221088,0.70647651,0.45185744,0.71990350,0.76536964,0.11117218,0.15516024,0.76513024,0.44641107,0.30778570,-1,1,-1,-1
0.15794678,0.08145367,0.22391693,0.13246691,0.06633697,0.64285714,0.44444444,0.60000000,0.20973628,0.25037875,0.30381603,0.30731696,0.23532507,0.29043647,0.21769240,0.28787100,0.30924445,0.29144438,0.39954494,0.70224419,0.45433854,0.71412240,0.75850555,0.13310425,0.14999031,0.77675200,0.45272987,0.31662664,-1,1,-1,-1
0.15717366,0.12099122,0.20216379,0.15459941,0.06852898,0.64285714,0.33333333,0.60000000,0.23538668,0.26523065,0.30822494,0.31194377,0.25605751,0.30497183,0.22863915,0.30488837,0.32202063,0.30727386,0.37731319,0.69368426,0.43487849,0.70335861,0.73727010,0.14024668,0.13146262,0.78005428,0.46521652,0.30625029,-1,1,-1,-1
0.21465065,0.15748824,0.27973476,0.20555066,0.08698685,0.64285714,0.33333333,0.60000000,0.26640988,0.29541640,0.31538742,0.31804685,0.27674716,0.32525473,0.24590931,0.32225321,0.32698991,0.32506974,0.37983521,0.68535460,0.43400305,0.70576688,0.73613554,0.14401017,0.10904292,0.79833300,0.48306170,0.32661723,-1,1,-1,-1
0.31610861,0.19921368,0.42960652,0.27544056,0.09716658,0.71428571,0.33333333,0.60000000,0.28409732,0.27276192,0.29498136,0.29595800,0.28711424,0.30725943,0.23245990,0.31073048,0.34221936,0.33916589,0.39253311,0.70188348,0.44979988,0.72912050,0.75970649,0.13927370,0.08543715,0.80577603,0.49550122,0.33400373,-1,1,-1,-1
0.29483106,0.26428256,0.41593258,0.24711557,0.09521592,0.78571429,0.22222222,0.60000000,0.30749477,0.30303712,0.33597878,0.33356218,0.31482489,0.32660480,0.26748921,0.32903846,0.35806433,0.36217912,0.39728438,0.67182641,0.44317916,0.71701767,0.74390968,0.15310393,0.08845900,0.81309822,0.49337495,0.34000142,-1,1,-1,-1
0.34568117,0.26767022,0.48320700,0.29271011,0.10561024,0.71428571,0.22222222,0.60000000,0.28658266,0.26965798,0.34316845,0.34242157,0.30424893,0.29782199,0.26663850,0.31740057,0.33858668,0.33588143,0.36861188,0.64438913,0.42871454,0.66780409,0.70536087,0.15467899,0.09715243,0.80240837,0.46939788,0.31281682,-1,1,-1,-1
0.30468010,0.28161338,0.41840746,0.27161106,0.09794746,0.78571429,0.33333333,0.60000000,0.25336357,0.26056736,0.35191328,0.35480323,0.27790901,0.27982321,0.27047753,0.30374564,0.31188106,0.31022825,0.33838951,0.63182102,0.41115746,0.64045238,0.67583811,0.15514161,0.10692066,0.79795225,0.43976582,0.28580176,-1,1,-1,-1
0.31483545,0.23429507,0.41654659,0.28995369,0.09192710,0.78571429,0.44444444,0.40000000,0.27084358,0.27757073,0.38419513,0.38597733,0.29860346,0.28066533,0.29437632,0.31170588,0.31653293,0.30433899,0.32856221,0.64290107,0.41994578,0.64246286,0.67694950,0.16163348,0.12204305,0.74952704,0.44735482,0.25045644,-1,1,-1,-1
0.26459948,0.17512741,0.34055470,0.25111185,0.06816376,0.78571429,0.33333333,0.40000000,0.27104301,0.27814969,0.40466267,0.40696852,0.30566854,0.28056925,0.30605902,0.31089284,0.30538590,0.29154369,0.31136224,0.62957041,0.39666733,0.62343738,0.65024100,0.16963423,0.13602810,0.72379359,0.45156448,0.24150483,-1,1,-1,-1
0.14383473,0.08406521,0.15813158,0.17370784,0.04774040,0.78571429,0.44444444,0.60000000,0.28635833,0.29492653,0.43805994,0.44101856,0.32607352,0.29443382,0.33420699,0.32066117,0.30613770,0.28930495,0.27955207,0.61183252,0.36196965,0.59623670,0.61440621,0.16002575,0.16186336,0.69963114,0.44917654,0.23132848,-1,1,-1,-1
0.19720340,0.11539453,0.19360302,0.24449668,0.04519104,0.71428571,0.55555556,0.40000000,0.29623592,0.33858807,0.48394161,0.48849341,0.34673557,0.33606113,0.37064706,0.34917146,0.30226087,0.28437649,0.25794570,0.60281452,0.34781113,0.56577017,0.58806437,0.16289269,0.18226903,0.67188671,0.45440556,0.22019500,-1,1,-1,-1
0.12589433,0.14302885,0.09050675,0.18053134,0.03297538,0.71428571,0.55555556,0.40000000,0.29225642,0.35208644,0.48070324,0.48766895,0.33389201,0.36086182,0.37358066,0.34409155,0.28793161,0.26271012,0.22248459,0.60540123,0.32135337,0.54529702,0.56268177,0.15349151,0.16400535,0.64723045,0.47960081,0.20168176,-1,1,-1,-1
0.20886765,0.22654252,0.19895235,0.26244808,0.04045470,0.71428571,0.55555556,0.40000000,0.31971755,0.38424060,0.48019589,0.48154444,0.35775379,0.39656808,0.36896590,0.36043966,0.31686631,0.29629538,0.21190968,0.58731002,0.29310051,0.53114302,0.53778351,0.15781417,0.16133548,0.63490102,0.51237621,0.22207125,-1,1,-1,-1
0.20835504,0.29568587,0.20779715,0.26034810,0.03649315,0.64285714,0.44444444,0.40000000,0.36174669,0.44039961,0.51448123,0.51162098,0.40190937,0.45686323,0.39660312,0.40553512,0.34083477,0.32637617,0.21743188,0.57819864,0.28838117,0.50540019,0.52548626,0.16190597,0.16094647,0.62692381,0.53935475,0.23165612,-1,1,-1,-1
0.22225189,0.30181924,0.24647716,0.25962660,0.03567284,0.64285714,0.44444444,0.20000000,0.38732766,0.48484613,0.53977575,0.53763618,0.43049032,0.50967974,0.41696191,0.45064213,0.34180184,0.34219022,0.23562956,0.57491292,0.29716476,0.50044576,0.53796156,0.13994740,0.14524790,0.64544056,0.56571937,0.26735761,-1,1,-1,-1
0.23659315,0.23989861,0.27651949,0.24658517,0.05543000,0.71428571,0.44444444,0.40000000,0.39670085,0.50953964,0.55270464,0.54816630,0.43991763,0.53679869,0.42751541,0.48047720,0.35817889,0.36892640,0.25530796,0.57661396,0.32280841,0.49695273,0.55648342,0.12454214,0.13981278,0.65034946,0.57115583,0.27645064,-1,1,-1,-1
0.21080564,0.18782188,0.22797759,0.21804283,0.06839331,0.71428571,0.33333333,0.60000000,0.40616059,0.53543542,0.57868340,0.57123831,0.45057506,0.56664962,0.44920732,0.51154969,0.36914224,0.38967197,0.26764240,0.59199817,0.34035494,0.50717412,0.57335062,0.12918366,0.11776381,0.65782891,0.58574359,0.29024094,-1,1,-1,-1
0.22899035,0.13613869,0.23735790,0.25134670,0.06316637,0.78571429,0.22222222,0.60000000,0.37469456,0.50772381,0.53053008,0.52494983,0.41963611,0.52835921,0.40063376,0.46876060,0.33679482,0.35445670,0.26430674,0.58494351,0.32652740,0.51792233,0.57101194,0.11435740,0.12495229,0.66162507,0.56985155,0.29113340,-1,1,-1,-1
0.27423478,0.18286434,0.34461058,0.17755949,0.06122543,0.78571429,0.11111111,0.40000000,0.37849926,0.53073814,0.53584060,0.52918243,0.43257943,0.54183135,0.39637807,0.49697350,0.34047210,0.35080188,0.27780354,0.59033632,0.33188831,0.53655590,0.58554560,0.10291306,0.15285599,0.65200420,0.54976435,0.29261454,-1,1,-1,-1
