time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
4844,0.06872395,0.03404146,0.07686562,0.06199769,0.14336517,0.35164835,0.02,0.01960784,0.4015305,0.51542775,0.45874132,0.40227556,0.51791523,0.51184679,0.51484789,0.66151571,0.5807326,0.56491101,0.52991332,0.31202724,0.69118943,0.45485918,0.47981166,0.55502249,0.6211988,0.39606022,0.6850757,0.43889993,-1,-1,-1,1,0.17408506274936225,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4851,0.15801975,0.10116637,0.19113141,0.14736815,0.17180822,0.35164835,0.04,0.01960784,0.36248618,0.46224182,0.40426726,0.33939708,0.46272267,0.43765742,0.454252,0.58619206,0.56067099,0.5493321,0.5269569,0.29124115,0.69833502,0.42325824,0.48537453,0.46908434,0.65537611,0.33850145,0.64770481,0.40662498,-1,-1,-1,1,0.2962543704024955,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4858,0.15988514,0.17013252,0.17107914,0.13919116,0.18906322,0.35164835,0.04,0.03921569,0.30498241,0.411844,0.3403191,0.27710392,0.38452362,0.37764843,0.37168718,0.51177786,0.50888857,0.5162917,0.5256727,0.28719702,0.68754461,0.40604686,0.48869195,0.42462827,0.66647111,0.35079357,0.60942351,0.39325087,-1,-1,-1,1,0.29049466831949533,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4865,0.16957396,0.16758624,0.1898177,0.13584029,0.20524937,0.35164835,0.04,0.03921569,0.30361526,0.42847158,0.35299841,0.2989402,0.37431782,0.37256071,0.38115197,0.50794565,0.48784964,0.50471689,0.51423433,0.29258769,0.65387422,0.3779415,0.47022502,0.39235337,0.68907162,0.34022615,0.58093771,0.39052443,-1,-1,-1,1,0.3108225337808876,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
4872,0.17999509,0.15261636,0.20125225,0.1592012,0.19613639,0.35714286,0.06,0.05882353,0.30521915,0.4353353,0.35968534,0.32564347,0.3587514,0.37028151,0.40422851,0.50421654,0.4513325,0.45956752,0.50337884,0.29531343,0.63855771,0.37441994,0.47601626,0.31681848,0.71023565,0.35474035,0.52725097,0.39168577,-1,-1,-1,1,0.3229813828903062,"[0.09, 0.18)","[0.10, 0.20)","[0.20, 0.30)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
4879,0.17797939,0.15432879,0.1748651,0.17881484,0.18465318,0.36263736,0.06,0.05882353,0.28896298,0.3790167,0.33802781,0.32012018,0.33026189,0.30337489,0.38922969,0.42943418,0.40615892,0.41372224,0.50501577,0.3136199,0.63678513,0.37635655,0.4953202,0.24833464,0.72865187,0.35473204,0.46991153,0.37886868,-1,-1,-1,1,0.31088478104652856,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
4886,0.15918659,0.09629961,0.16069397,0.16024208,0.17196669,0.36263736,0.06,0.07843137,0.25881219,0.35265966,0.30093597,0.30708379,0.28854656,0.266717,0.35743921,0.37426044,0.35721358,0.37684784,0.50037353,0.28959693,0.6369171,0.34861756,0.50053776,0.16568346,0.7489951,0.39755082,0.42666301,0.40161837,-1,-1,-1,1,0.2847325388266037,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4893,0.08931376,0.04427155,0.04573055,0.10730952,0.13177962,0.35714286,0.04,0.07843137,0.23825678,0.31054226,0.27274814,0.32356626,0.27137664,0.21270753,0.34804255,0.33899409,0.29360525,0.32770092,0.4810416,0.27270543,0.61890893,0.30608383,0.47226435,0.11298881,0.75262851,0.46703153,0.3882488,0.43106159,-1,-1,-1,1,0.17599001259525296,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4900,0.06793101,0.07139486,0.05156516,0.10048469,0.09255001,0.35714286,0.04,0.07843137,0.25392074,0.31562008,0.2904181,0.38626376,0.29314166,0.23802795,0.36412848,0.36041352,0.27267644,0.31233408,0.49171652,0.27345371,0.62313363,0.30622009,0.47570346,0.14008231,0.74843759,0.56674217,0.39815255,0.49500935,-1,-1,-1,1,0.14601932406781576,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4907,0.06735601,0.08848865,0.02403813,0.11742784,0.08647573,0.35714286,0.04,0.05882353,0.31416,0.36338454,0.35144177,0.50609808,0.37900205,0.28129179,0.44610231,0.41795967,0.26995006,0.30861994,0.51209587,0.27363296,0.66034365,0.30752972,0.49911902,0.11307963,0.76500121,0.63065118,0.41392742,0.56613495,-1,-1,-1,1,0.14780115419033574,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4914,0.05355758,0.0999212,0.01539306,0.0994223,0.08564269,0.36263736,0.04,0.05882353,0.31555863,0.3006176,0.31989814,0.51763884,0.38011126,0.23463438,0.42165438,0.35565534,0.22529229,0.25828243,0.53631811,0.25251381,0.70120663,0.31506694,0.52706447,0.08772563,0.76327461,0.70443843,0.40240735,0.586322,-1,-1,-1,1,0.13212270956913388,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4921,0.08059559,0.12638885,0.03750012,0.13754212,0.0682087,0.36263736,0.04,0.05882353,0.33513235,0.29074308,0.32945801,0.55916637,0.41085464,0.24582874,0.42280031,0.34431499,0.22373479,0.26638335,0.56852734,0.24545246,0.73825933,0.30109118,0.54343208,0.10923177,0.76593456,0.74558295,0.45751257,0.64777402,-1,-1,-1,1,0.15803961696295898,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
4928,0.10629729,0.12229203,0.04148036,0.17064231,0.0706397,0.35714286,0.04,0.05882353,0.36339824,0.31824321,0.34941282,0.61953095,0.44196432,0.27211514,0.43570152,0.35778479,0.24798281,0.28575151,0.59310066,0.2513325,0.76392758,0.31804236,0.56667675,0.11472976,0.75252299,0.79458075,0.49300909,0.67576648,-1,-1,-1,1,0.18928651680443512,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4935,0.11730729,0.10503989,0.13032044,0.14214327,0.05938409,0.36263736,0.06,0.05882353,0.38659021,0.35072757,0.38416036,0.67486173,0.46375545,0.29995939,0.4509561,0.39396812,0.27727871,0.30855528,0.60981465,0.27140663,0.79068411,0.3475914,0.5933516,0.13449113,0.75376381,0.77943082,0.5198458,0.67376913,-1,-1,-1,1,0.2017785826920553,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4942,0.16254817,0.09172793,0.14419963,0.19598622,0.07224803,0.36263736,0.08,0.05882353,0.39791508,0.38392832,0.40570661,0.70685006,0.46449663,0.33048986,0.46406729,0.39535878,0.31245019,0.3546279,0.60858231,0.25763728,0.79556518,0.3507005,0.57855001,0.18084266,0.73837241,0.74838866,0.54671703,0.65567385,-1,-1,-1,1,0.25381865487175326,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4949,0.1658412,0.09808078,0.17378734,0.18243873,0.08079248,0.36813187,0.1,0.03921569,0.42376517,0.43552166,0.45315059,0.75664333,0.50578181,0.37320276,0.51637712,0.42738541,0.35490514,0.38928988,0.59352183,0.24694375,0.79301112,0.3481233,0.55594477,0.20689064,0.71327282,0.7325429,0.58043148,0.64909751,-1,-1,-1,1,0.2646003676732875,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4956,0.17698762,0.05941525,0.17023682,0.19502364,0.08865244,0.36813187,0.1,0.01960784,0.41389793,0.42130394,0.43369134,0.7143604,0.48839596,0.36630048,0.50475193,0.41147651,0.3972351,0.42664837,0.57620119,0.22330176,0.78121887,0.32655779,0.51793955,0.25518081,0.68037457,0.68975844,0.59166703,0.59250361,-1,-1,-1,1,0.2736312302360891,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4963,0.15811403,0.05361966,0.18996111,0.1669984,0.07127361,0.36263736,0.1,0.01960784,0.41103486,0.44739547,0.44828333,0.71293558,0.49053709,0.39817669,0.51629084,0.43491831,0.45946512,0.49036522,0.56695167,0.21262834,0.7841815,0.31604137,0.49660644,0.29461213,0.66924918,0.6573319,0.61315002,0.58980509,-1,-1,-1,1,0.26278054798143674,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4970,0.15843386,0.04489093,0.18183498,0.16752352,0.07407053,0.35714286,0.08,0.01960784,0.39553847,0.45390136,0.44047103,0.6810924,0.47527658,0.38579655,0.49595002,0.43802829,0.48944575,0.52474082,0.54951571,0.20534496,0.76922745,0.31110658,0.4663277,0.34002208,0.63789216,0.6495389,0.61374074,0.55815262,-1,-1,-1,1,0.25809791382200614,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4977,0.13279606,0.05363053,0.10931107,0.15931005,0.10336963,0.35714286,0.06,0.01960784,0.38591903,0.44308822,0.44660276,0.66458893,0.47808122,0.39277466,0.50626612,0.46057065,0.50533108,0.55234261,0.53145523,0.17108297,0.74752127,0.27505834,0.41709154,0.395807,0.6367136,0.62482062,0.62004213,0.55505431,-1,-1,-1,1,0.2191207029513284,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4984,0.12141095,0.05211854,0.10402479,0.14101519,0.11880217,0.35164835,0.04,0.01960784,0.38396332,0.39742343,0.44126359,0.64297225,0.48680159,0.36540095,0.51920631,0.43879998,0.50534907,0.55735366,0.49812425,0.13067727,0.7081781,0.22916259,0.35303155,0.42122761,0.60370458,0.63675815,0.63497923,0.55407626,-1,-1,-1,1,0.21170828123148397,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4991,0.17491085,0.08728754,0.05985004,0.18290704,0.20482117,0.34615385,0.04,0.03921569,0.35167756,0.35346717,0.40208955,0.57990969,0.46567667,0.33655468,0.47856256,0.42238896,0.50338739,0.54235971,0.49936457,0.14572437,0.70317097,0.23194071,0.34998727,0.45000186,0.58446736,0.6538785,0.63170741,0.55358391,-1,-1,-1,1,0.28104932707575037,"[0.09, 0.18)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
4998,0.23813728,0.07235886,0.07023419,0.2586324,0.21406244,0.33516484,0.02,0.03921569,0.33551147,0.32003541,0.36957844,0.53385925,0.43994557,0.31784976,0.45364208,0.40465094,0.49041275,0.53504727,0.4985494,0.15695788,0.69586536,0.24114878,0.35135385,0.46258529,0.58960009,0.65590238,0.58648952,0.52327285,-1,-1,-1,1,0.3429960466149278,"[0.18, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.20, 0.30)","[0.16, 0.24)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5005,0.29247566,0.0771667,0.02171108,0.31357644,0.29569037,0.32967033,0.02,0.03921569,0.34424432,0.31122165,0.3760206,0.52213599,0.44542499,0.32763979,0.45390759,0.39318394,0.49976101,0.53720527,0.48261269,0.1591011,0.67556688,0.25367176,0.34518315,0.45389757,0.60071575,0.65313535,0.57670757,0.52430801,-1,-1,-1,1,0.4315487801263918,"[0.27, 0.36)","[0.00, 0.10)","[0.00, 0.10)","[0.30, 0.40)","[0.24, 0.33)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5012,0.30503774,0.1069795,0.06195264,0.30436628,0.33315983,0.32417582,0.02,0.03921569,0.34349816,0.33359888,0.40087042,0.52139268,0.43821318,0.34003881,0.45798446,0.39062846,0.50552949,0.53020955,0.47712161,0.15508191,0.6640186,0.26469674,0.34727178,0.4438457,0.590317,0.63205058,0.57513388,0.48790848,-1,-1,-1,1,0.45549142069816956,"[0.27, 0.36)","[0.10, 0.20)","[0.00, 0.10)","[0.30, 0.40)","[0.33, 0.41)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5019,0.35580985,0.10921791,0.06152675,0.38211008,0.31976143,0.31868132,0.02,0.03921569,0.31787805,0.33334149,0.38834701,0.49105535,0.40307915,0.35297748,0.42931975,0.36110035,0.49634044,0.51050146,0.47462328,0.15387169,0.64787946,0.27912025,0.34181374,0.45164903,0.60315274,0.59775177,0.55368165,0.45734914,-1,-1,-1,1,0.5020368774490713,"[0.27, 0.36)","[0.10, 0.20)","[0.00, 0.10)","[0.30, 0.40)","[0.24, 0.33)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5026,0.36678966,0.08491143,0.10057193,0.39206779,0.29421957,0.31868132,0.04,0.03921569,0.32227886,0.37455379,0.42528049,0.52262303,0.42631743,0.37822048,0.44840018,0.37988339,0.4943733,0.4985537,0.48060635,0.16388219,0.65334194,0.3044479,0.36193444,0.44918229,0.61549673,0.57620913,0.55011709,0.44156902,-1,-1,-1,1,0.5003968629302086,"[0.36, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.30, 0.40)","[0.24, 0.33)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5033,0.30221575,0.11747354,0.11001688,0.35542425,0.19653792,0.31868132,0.02,0.03921569,0.30526741,0.39028424,0.42910425,0.51429235,0.41282305,0.37538241,0.4187481,0.37245665,0.49912566,0.4891044,0.49362173,0.16722828,0.66110249,0.31072038,0.37320835,0.45627453,0.62226243,0.59069384,0.540103,0.42763583,-1,-1,-1,1,0.4207817312704097,"[0.27, 0.36)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.40)","[0.16, 0.24)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5040,0.24962285,0.1240175,0.13444102,0.29049091,0.17776024,0.32417582,0.02,0.03921569,0.32034373,0.42132404,0.46934298,0.55251866,0.43238194,0.3868158,0.44380638,0.36724216,0.50309877,0.49669487,0.49037211,0.14955457,0.65534428,0.29987934,0.36935624,0.43617689,0.63937815,0.56923238,0.54458627,0.40820557,-1,-1,-1,1,0.3661393991038469,"[0.18, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.20, 0.30)","[0.16, 0.24)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5047,0.21170924,0.10094461,0.1483243,0.26054066,0.12308944,0.32967033,0.02,0.03921569,0.31783588,0.43691333,0.48109816,0.56682364,0.43353158,0.38369681,0.44378253,0.35315052,0.4834955,0.48323484,0.50010582,0.1437709,0.66490771,0.30286867,0.37467524,0.43926248,0.64041778,0.5693188,0.55948521,0.40674315,-1,-1,-1,1,0.3240872470851625,"[0.18, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.20, 0.30)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5054,0.24764256,0.10779944,0.13453765,0.32064566,0.11176451,0.33516484,0.02,0.03921569,0.31723952,0.47783857,0.51163215,0.61570322,0.44796361,0.40999421,0.46726454,0.38028576,0.46184595,0.47018693,0.53058272,0.15280478,0.68419165,0.31960635,0.39409929,0.46831006,0.64299757,0.5810652,0.57233057,0.42102654,-1,-1,-1,1,0.36524693597605745,"[0.18, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.40)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5061,0.35388007,0.18443431,0.27644448,0.41705045,0.15500109,0.34065934,0.02,0.01960784,0.30027755,0.45740003,0.47489638,0.59435083,0.43860479,0.38637396,0.43025861,0.3550646,0.43145745,0.45450001,0.5328673,0.1459699,0.68561099,0.30194121,0.3801445,0.48209787,0.65821755,0.59544652,0.55253798,0.42409097,-1,-1,-1,1,0.5238110024320423,"[0.27, 0.36)","[0.10, 0.20)","[0.20, 0.30)","[0.40, 0.50)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5068,0.37985034,0.25247498,0.3156364,0.37530393,0.2445063,0.34615385,0.0,0.0,0.33395647,0.49606831,0.53264622,0.68556657,0.49697774,0.41236154,0.50299471,0.40482851,0.43795409,0.48033981,0.55002979,0.14881168,0.70907959,0.29659458,0.39331132,0.48680347,0.66601416,0.62201035,0.55981222,0.45009694,-1,-1,-1,1,0.5479623231738611,"[0.36, 0.45)","[0.20, 0.30)","[0.30, 0.40)","[0.30, 0.40)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5075,0.39617337,0.28263582,0.32683245,0.36717099,0.28408193,0.34615385,0.0,0.0,0.33841978,0.48497256,0.51757935,0.67687687,0.48995532,0.41054225,0.49893841,0.39680823,0.4545689,0.50016773,0.54580942,0.1304398,0.71622825,0.26148074,0.37688148,0.48166911,0.67141572,0.61737799,0.56711255,0.46339852,-1,-1,-1,1,0.5677468883429547,"[0.36, 0.45)","[0.20, 0.30)","[0.30, 0.40)","[0.30, 0.40)","[0.24, 0.33)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
5082,0.45469282,0.31749279,0.422431,0.33955342,0.37551109,0.34615385,0.0,0.0,0.3684581,0.49737797,0.53441494,0.70669706,0.51858315,0.43637441,0.54251871,0.42033559,0.47495117,0.52225378,0.54242927,0.12928556,0.7261363,0.26108171,0.38142436,0.46873627,0.68595108,0.57808376,0.57410264,0.47382054,-1,-1,-1,1,0.6593580616840022,"[0.45, 0.54)","[0.30, 0.40)","[0.40, 0.50)","[0.30, 0.40)","[0.33, 0.41)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
5089,0.43411979,0.34596296,0.42099331,0.29146995,0.40191361,0.34615385,0.0,0.0,0.36516203,0.48904091,0.51929853,0.69404987,0.50991481,0.45512346,0.54414104,0.43490358,0.47058651,0.5265102,0.5405914,0.1322681,0.72050808,0.25763579,0.37298625,0.48018029,0.68396499,0.57298127,0.55720942,0.48423096,-1,-1,-1,1,0.6509413558232344,"[0.36, 0.45)","[0.30, 0.40)","[0.40, 0.50)","[0.20, 0.30)","[0.33, 0.41)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
5096,0.36820735,0.26594239,0.38893617,0.21083618,0.38617534,0.34615385,0.0,0.0,0.36580343,0.4782176,0.51325238,0.68434945,0.50678233,0.46047002,0.54851857,0.44935995,0.48225908,0.53619996,0.53923527,0.13663136,0.71234435,0.24968171,0.36614837,0.48529723,0.68154592,0.56862961,0.54668573,0.48922719,-1,-1,-1,1,0.5872432480287678,"[0.36, 0.45)","[0.20, 0.30)","[0.30, 0.40)","[0.20, 0.30)","[0.33, 0.41)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
5103,0.22447548,0.17991825,0.2342803,0.06277416,0.36223323,0.34615385,0.0,0.0,0.35305923,0.43495187,0.47126891,0.63139964,0.47264344,0.41904072,0.51017577,0.41833389,0.49466041,0.54026749,0.5117781,0.1241647,0.69803415,0.22601723,0.34625639,0.45357379,0.67166222,0.54648728,0.53053169,0.47171596,-1,-1,-1,1,0.4359366548571346,"[0.18, 0.27)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.10)","[0.33, 0.41)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
5110,0.18439956,0.14062469,0.20069523,0.06027717,0.29710389,0.34615385,0.0,0.0,0.3711731,0.40909289,0.47429108,0.62315597,0.4919482,0.40869577,0.52816924,0.4396546,0.51820819,0.54965514,0.51402511,0.13596483,0.69945535,0.22985644,0.35451291,0.45228745,0.65728061,0.53966898,0.56631998,0.49437699,-1,-1,-1,1,0.36356929741260313,"[0.18, 0.27)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.10)","[0.24, 0.33)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5117,0.21304796,0.11024751,0.28110241,0.07941449,0.28871193,0.34615385,0.0,0.0,0.36678452,0.36633867,0.42620985,0.55577435,0.47098663,0.39150733,0.47679333,0.41842864,0.52870829,0.54573727,0.49078229,0.12491616,0.68938907,0.22323662,0.34738388,0.41208708,0.64900651,0.52247079,0.57016143,0.49086892,-1,-1,-1,1,0.4107064701877645,"[0.18, 0.27)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.10)","[0.24, 0.33)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
5124,0.15949093,0.0785935,0.22906125,0.07683386,0.18512908,0.34615385,0.0,0.0,0.37013528,0.36517351,0.4211055,0.55144955,0.47479508,0.39581304,0.48065457,0.42721859,0.51473709,0.52912879,0.47987208,0.13348927,0.67507441,0.2323224,0.34338788,0.40830506,0.64100322,0.52693996,0.56908449,0.49024452,-1,-1,-1,1,0.30437686271415,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.16, 0.24)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
5131,0.15150339,0.07471399,0.23569013,0.09194334,0.1449249,0.34615385,0.0,0.0,0.35843653,0.34355427,0.40401053,0.53198339,0.46671381,0.37571517,0.45491313,0.41010957,0.50029874,0.51404287,0.47946498,0.13115439,0.67517236,0.23178999,0.34441501,0.39875979,0.64448327,0.53211533,0.55309306,0.47861919,-1,-1,-1,1,0.2915589850952676,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
5138,0.14761331,0.07054764,0.2539711,0.09373356,0.1266719,0.34615385,0.0,0.0,0.35690108,0.35342673,0.41361296,0.54552353,0.46800264,0.36831954,0.4581177,0.4037145,0.51192965,0.51462788,0.46228545,0.12238942,0.66858786,0.22551645,0.33732092,0.37400698,0.6444248,0.54324269,0.55513367,0.47348145,-1,-1,-1,1,0.298886383355103,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
5145,0.12374963,0.07046909,0.26948354,0.06633665,0.09042078,0.34615385,0.0,0.0,0.35789226,0.34628398,0.4131603,0.53273905,0.45977829,0.35304948,0.43898211,0.38632169,0.52588189,0.51392297,0.44329162,0.11014639,0.66081661,0.22245898,0.33122931,0.34035952,0.63566777,0.53540998,0.56854238,0.46001267,-1,-1,-1,1,0.2918867021978948,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
5152,0.08978045,0.04944842,0.20679851,0.06504011,0.06178449,0.34615385,0.0,0.0,0.35569155,0.3539152,0.43240085,0.54030641,0.45946431,0.35071188,0.44769065,0.37033155,0.53385825,0.51243547,0.43282403,0.10072036,0.64731934,0.21146724,0.31579194,0.34029365,0.62587976,0.5382813,0.58272752,0.45136931,-1,-1,-1,1,0.22541775185551002,"[0.00, 0.09)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
5159,0.03363852,0.02601938,0.1171514,0.04030836,0.01802956,0.34615385,0.0,0.0,0.35828511,0.37243084,0.4379723,0.53303458,0.46277332,0.36335881,0.44215206,0.37183496,0.54687774,0.52640397,0.41752559,0.0994198,0.62919525,0.21261874,0.30079357,0.34354358,0.6173064,0.53200973,0.58396442,0.43798416,-1,-1,-1,1,0.12519696258952612,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
5166,0.0,0.01809857,0.03770668,0.03938063,0.02573143,0.34615385,0.0,0.0,0.36872096,0.38719989,0.45458751,0.53990667,0.47213421,0.35558405,0.46267673,0.37791706,0.55512205,0.53886015,0.43037259,0.12043101,0.62860514,0.22828926,0.31057721,0.37595465,0.61145571,0.53402956,0.59164129,0.43731002,-1,-1,-1,1,0.060288757041957665,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
