time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
6090,0.21334967,0.10735586,0.12385103,0.17843724,0.17376222,0.48632219,0.18867925,0.28888889,0.44075673,0.26345113,0.41308984,0.4029234,0.51165117,0.39451441,0.44250004,0.433714,0.47578195,0.37612617,0.34135166,0.34247595,0.30809234,0.27265782,0.37948596,0.42174293,0.33224428,0.5092302,0.32404516,0.23148293,-1,1,-1,-1,0.2781586514027685,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.45, 0.53)","[0.10, 0.20)","[0.20, 0.30)","[0.16, 0.28)"
6097,0.22324794,0.10902438,0.10792415,0.18350996,0.19467548,0.49848024,0.16981132,0.24444444,0.4295113,0.24556258,0.38800918,0.3731202,0.48830708,0.37450242,0.41997264,0.39016742,0.48067841,0.38105453,0.33898991,0.33655535,0.31011353,0.26500009,0.37261985,0.42102926,0.35728041,0.49598866,0.31436872,0.23238762,-1,1,-1,-1,0.2884823566280172,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.45, 0.53)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
6104,0.24431747,0.10203388,0.08300846,0.21662157,0.20994,0.50151976,0.1509434,0.26666667,0.42470167,0.2402861,0.38075163,0.36040684,0.47174458,0.37960883,0.41884742,0.37754283,0.50954739,0.40312534,0.35523205,0.33232983,0.32096604,0.25725116,0.37483115,0.42163844,0.36768272,0.4863128,0.31932011,0.24861606,-1,1,-1,-1,0.31287395644386334,"[0.17, 0.26)","[0.08, 0.17)","[0.00, 0.10)","[0.21, 0.28)","[0.20, 0.30)","[0.45, 0.53)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
6111,0.23052431,0.0885651,0.09551754,0.19766621,0.22092424,0.50151976,0.1509434,0.17777778,0.4371279,0.24326603,0.40410192,0.38472892,0.48375599,0.38798122,0.44189595,0.39902347,0.51527067,0.40460505,0.41283627,0.34510379,0.34110776,0.25948866,0.39674578,0.44149708,0.36875372,0.49821136,0.3436927,0.28617286,-1,1,-1,-1,0.31145312784268725,"[0.17, 0.26)","[0.08, 0.17)","[0.00, 0.10)","[0.14, 0.21)","[0.20, 0.30)","[0.45, 0.53)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6118,0.22822212,0.10519137,0.11031592,0.17237662,0.28939269,0.49848024,0.09433962,0.11111111,0.45212365,0.26520123,0.43070108,0.41412772,0.4957981,0.41782156,0.46906888,0.43489329,0.51334188,0.40496593,0.44355287,0.36654275,0.36169798,0.27658989,0.43048528,0.44519049,0.37460439,0.48673306,0.35568662,0.2949095,-1,1,-1,-1,0.3544452430961754,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.20, 0.30)","[0.45, 0.53)","[0.00, 0.10)","[0.10, 0.20)","[0.28, 0.41)"
6125,0.22476317,0.12330239,0.07796057,0.17898185,0.27801476,0.49848024,0.1509434,0.11111111,0.43166334,0.25945373,0.41330868,0.39666767,0.47174292,0.40647931,0.45453401,0.43441945,0.50558351,0.4062444,0.44444178,0.36738512,0.34327073,0.27584653,0.42237522,0.44925556,0.37220663,0.50134033,0.35668869,0.30703942,-1,1,-1,-1,0.3397124664801176,"[0.17, 0.26)","[0.08, 0.17)","[0.00, 0.10)","[0.14, 0.21)","[0.20, 0.30)","[0.45, 0.53)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6132,0.2511735,0.14146671,0.08651633,0.22554991,0.24788949,0.49848024,0.11320755,0.17777778,0.43050994,0.28105689,0.42435791,0.40527423,0.46590353,0.43203148,0.4616748,0.46831651,0.50552043,0.41740373,0.43367879,0.37182858,0.34325089,0.27910915,0.42908655,0.44007376,0.36831702,0.52068892,0.36116756,0.31998842,-1,1,-1,-1,0.34613153065003643,"[0.17, 0.26)","[0.08, 0.17)","[0.00, 0.10)","[0.21, 0.28)","[0.20, 0.30)","[0.45, 0.53)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6139,0.23812203,0.17309778,0.08902917,0.24128644,0.20317253,0.49848024,0.11320755,0.17777778,0.44839603,0.30314834,0.44198599,0.41043434,0.47778171,0.46125126,0.46009836,0.48017695,0.52217713,0.43193144,0.42871612,0.3564994,0.34900615,0.28213756,0.43531288,0.41837122,0.36792539,0.5178664,0.37178128,0.32735301,-1,1,-1,-1,0.32775664171052793,"[0.17, 0.26)","[0.17, 0.25)","[0.00, 0.10)","[0.21, 0.28)","[0.20, 0.30)","[0.45, 0.53)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6146,0.21529131,0.15459135,0.09137395,0.21901915,0.17709178,0.50455927,0.18867925,0.22222222,0.42834197,0.29140091,0.42220332,0.38367247,0.45488782,0.44348277,0.42856376,0.45556613,0.51649275,0.43008929,0.43456298,0.34771883,0.35450277,0.27423994,0.4310778,0.41875938,0.3692024,0.52399085,0.36462672,0.31448917,-1,1,-1,-1,0.2961082324909144,"[0.17, 0.26)","[0.08, 0.17)","[0.00, 0.10)","[0.21, 0.28)","[0.10, 0.20)","[0.45, 0.53)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
6153,0.26771049,0.17997647,0.08092802,0.24693917,0.27386126,0.51367781,0.20754717,0.26666667,0.411257,0.28986898,0.41349286,0.36968639,0.43670384,0.42012173,0.40503267,0.43393114,0.50503631,0.41589486,0.40437645,0.3333503,0.33499811,0.26673896,0.41125494,0.40788451,0.36786518,0.51259709,0.3599445,0.29545135,-1,1,-1,-1,0.3775291880506683,"[0.26, 0.35)","[0.17, 0.25)","[0.00, 0.10)","[0.21, 0.28)","[0.20, 0.30)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
6160,0.22619903,0.2163763,0.06915223,0.22599778,0.18741708,0.5106383,0.26415094,0.28888889,0.41515484,0.29326141,0.40874431,0.35866595,0.43173102,0.41120129,0.39363304,0.41654495,0.50669851,0.41266754,0.39045954,0.31729408,0.33069484,0.25446062,0.39632454,0.40043282,0.36255086,0.51920435,0.35557385,0.28505969,-1,1,-1,-1,0.3016325402781134,"[0.17, 0.26)","[0.17, 0.25)","[0.00, 0.10)","[0.21, 0.28)","[0.10, 0.20)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
6167,0.28554651,0.29072015,0.08997426,0.290374,0.17879665,0.50759878,0.22641509,0.28888889,0.40155321,0.28329499,0.3800731,0.32307414,0.40973242,0.3938561,0.36153338,0.39012852,0.50564475,0.40742171,0.3613642,0.28093761,0.30800072,0.22582864,0.35404157,0.38903933,0.33471833,0.54545676,0.34681112,0.27991942,-1,1,-1,-1,0.3526764372477556,"[0.26, 0.35)","[0.25, 0.33)","[0.00, 0.10)","[0.28, 0.35)","[0.10, 0.20)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
6174,0.28620662,0.29759467,0.12402464,0.275624,0.22002929,0.51367781,0.22641509,0.26666667,0.38956718,0.26767697,0.35784467,0.29379201,0.40920183,0.37246684,0.31954372,0.3386896,0.51097418,0.40605238,0.3672668,0.25885571,0.3167888,0.20325199,0.33453234,0.39210177,0.32371066,0.54698508,0.33906471,0.25756584,-1,1,-1,-1,0.37384968792421597,"[0.26, 0.35)","[0.25, 0.33)","[0.10, 0.20)","[0.21, 0.28)","[0.20, 0.30)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
6181,0.3679186,0.35161599,0.19704665,0.36000986,0.22267728,0.51671733,0.20754717,0.24444444,0.41166173,0.28651271,0.38877341,0.31327365,0.43121683,0.39560016,0.32646733,0.35636556,0.54338311,0.42341406,0.35450543,0.25584295,0.31353736,0.20563505,0.33506431,0.38151629,0.3162168,0.53785779,0.3469813,0.26429427,-1,1,-1,-1,0.46692574634693307,"[0.35, 0.43)","[0.33, 0.41)","[0.10, 0.20)","[0.35, 0.42)","[0.20, 0.30)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.41, 0.53)"
6188,0.48742868,0.3285173,0.20397428,0.4901274,0.2506269,0.49848024,0.22641509,0.26666667,0.41430321,0.27985425,0.40220599,0.32612422,0.43814767,0.37994948,0.33762794,0.35151108,0.54671303,0.42160547,0.36252287,0.26580973,0.31040228,0.19755785,0.33032486,0.39586989,0.29913553,0.53851416,0.35419623,0.26385693,-1,1,-1,-1,0.587064066466249,"[0.43, 0.52)","[0.25, 0.33)","[0.20, 0.30)","[0.49, 0.56)","[0.20, 0.30)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.53, 0.65)"
6195,0.42729157,0.41476695,0.22916605,0.45249745,0.13279269,0.47416413,0.24528302,0.26666667,0.42897377,0.29535664,0.43048375,0.34881894,0.45623846,0.3878621,0.3621497,0.36319218,0.56703004,0.43079749,0.34920483,0.25572512,0.3023881,0.18992086,0.32090741,0.38529969,0.27630934,0.54999499,0.36534966,0.26352348,-1,1,-1,-1,0.5243137603063085,"[0.35, 0.43)","[0.33, 0.41)","[0.20, 0.30)","[0.42, 0.49)","[0.10, 0.20)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.41, 0.53)"
6202,0.44112547,0.34334905,0.23013627,0.44940663,0.18776298,0.46200608,0.26415094,0.26666667,0.44477153,0.3093116,0.44369547,0.36404359,0.48180203,0.40866058,0.37526436,0.38732602,0.59179423,0.45376161,0.37838522,0.26136838,0.32117034,0.18663509,0.33320818,0.39082564,0.30301346,0.57289698,0.35919057,0.28075883,-1,1,-1,-1,0.5386872548296926,"[0.43, 0.52)","[0.33, 0.41)","[0.20, 0.30)","[0.42, 0.49)","[0.10, 0.20)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.53, 0.65)"
6209,0.4134433,0.33040168,0.26246617,0.41011217,0.20486089,0.47112462,0.30188679,0.28888889,0.45439403,0.32732993,0.45965837,0.38102643,0.49952883,0.43189744,0.38923211,0.43390114,0.61513794,0.47684036,0.39551873,0.27306673,0.33001007,0.18870389,0.34433815,0.39550985,0.33381825,0.58674824,0.35587331,0.3037765,-1,1,-1,-1,0.5282503825158765,"[0.35, 0.43)","[0.25, 0.33)","[0.20, 0.30)","[0.35, 0.42)","[0.20, 0.30)","[0.45, 0.53)","[0.30, 0.40)","[0.20, 0.30)","[0.41, 0.53)"
6216,0.39589535,0.31442364,0.24337506,0.40667527,0.14736979,0.48328267,0.30188679,0.33333333,0.46088056,0.33603665,0.46382189,0.38321882,0.50618544,0.44559965,0.38802015,0.45381888,0.63485501,0.50014397,0.38442194,0.27395434,0.33139214,0.19027244,0.34879466,0.38414862,0.35175931,0.60633594,0.35047126,0.30677068,-1,1,-1,-1,0.4963205114280696,"[0.35, 0.43)","[0.25, 0.33)","[0.20, 0.30)","[0.35, 0.42)","[0.10, 0.20)","[0.45, 0.53)","[0.30, 0.40)","[0.30, 0.40)","[0.41, 0.53)"
6223,0.32906899,0.26818294,0.17758319,0.34174865,0.12653166,0.49240122,0.30188679,0.26666667,0.48411242,0.34861541,0.50512197,0.42346331,0.5211062,0.45840853,0.42211887,0.49012381,0.64750254,0.50288438,0.38487592,0.27599811,0.33213316,0.19239416,0.35302805,0.38142647,0.37511878,0.61536667,0.34755813,0.31480213,-1,1,-1,-1,0.4053864700871925,"[0.26, 0.35)","[0.25, 0.33)","[0.10, 0.20)","[0.28, 0.35)","[0.10, 0.20)","[0.45, 0.53)","[0.30, 0.40)","[0.20, 0.30)","[0.28, 0.41)"
6230,0.24174441,0.13624332,0.24135695,0.2260666,0.11876408,0.50759878,0.22641509,0.2,0.46972983,0.32977103,0.4866502,0.41583458,0.51462041,0.43568224,0.41880326,0.47252439,0.62002695,0.48714832,0.39350618,0.26831922,0.33221795,0.18787225,0.34582302,0.38971232,0.39515074,0.62819226,0.32690043,0.29742299,-1,1,-1,-1,0.3513747168580985,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.21, 0.28)","[0.10, 0.20)","[0.45, 0.53)","[0.20, 0.30)","[0.10, 0.20)","[0.28, 0.41)"
6237,0.2475468,0.148482,0.24022062,0.23270403,0.12993231,0.54103343,0.20754717,0.13333333,0.45380172,0.32309454,0.46708052,0.39872182,0.49782981,0.43388622,0.4011959,0.4719499,0.60668119,0.47694113,0.38690463,0.2519528,0.32739155,0.1839996,0.33202227,0.39140375,0.40563281,0.64686896,0.3134365,0.28916433,-1,1,-1,-1,0.3588028944049384,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.21, 0.28)","[0.10, 0.20)","[0.53, 0.61)","[0.20, 0.30)","[0.10, 0.20)","[0.28, 0.41)"
6244,0.23589802,0.10840554,0.2734894,0.2299413,0.08384539,0.56838906,0.11320755,0.11111111,0.4576607,0.32702921,0.46439728,0.40280131,0.50181142,0.45223033,0.40164658,0.49338538,0.5976245,0.47180708,0.39181398,0.24886349,0.33168445,0.1877665,0.33256198,0.39735695,0.41921956,0.65151499,0.30688159,0.29249624,-1,1,-1,-1,0.3670143086887786,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.21, 0.28)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6251,0.18697649,0.07343975,0.22415962,0.17333355,0.09324981,0.56534954,0.1509434,0.15555556,0.46395583,0.31228214,0.46714981,0.40684107,0.50901243,0.44490811,0.4043981,0.47174182,0.59053372,0.46318893,0.38980602,0.25010833,0.334304,0.19760027,0.33925242,0.39846535,0.39978191,0.65223135,0.30587068,0.27207171,-1,1,-1,-1,0.29830786422617656,"[0.17, 0.26)","[0.00, 0.08)","[0.20, 0.30)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6258,0.19517736,0.09963356,0.31494387,0.12992329,0.09771879,0.55015198,0.16981132,0.22222222,0.46129515,0.29665605,0.46389772,0.41071103,0.51884464,0.43245096,0.40261648,0.45203262,0.57088732,0.44811105,0.41141381,0.25604815,0.3496865,0.20915138,0.3610098,0.3987001,0.38076554,0.65350098,0.29647675,0.24562856,-1,1,-1,-1,0.35442723435715984,"[0.17, 0.26)","[0.08, 0.17)","[0.30, 0.40)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
6265,0.17398228,0.1183736,0.32652907,0.10294585,0.09245891,0.54103343,0.18867925,0.24444444,0.4464009,0.28671329,0.46993335,0.4275151,0.52093851,0.41771223,0.41024117,0.44483223,0.54903891,0.42763869,0.43538983,0.26061688,0.35079926,0.21259964,0.36023346,0.42012976,0.41948807,0.62447254,0.29458886,0.2401154,-1,1,-1,-1,0.35463746506210464,"[0.17, 0.26)","[0.08, 0.17)","[0.30, 0.40)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
6272,0.12786428,0.08794606,0.24140492,0.07093063,0.07633223,0.54711246,0.24528302,0.28888889,0.44907191,0.29309933,0.46585303,0.42887655,0.52759234,0.43287862,0.41312923,0.4635556,0.54356857,0.42816107,0.44215108,0.27475013,0.35450185,0.22498559,0.37286975,0.42698257,0.42855702,0.61019115,0.30272139,0.25144592,-1,1,-1,-1,0.2629336399344447,"[0.09, 0.17)","[0.08, 0.17)","[0.20, 0.30)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.20, 0.30)","[0.16, 0.28)"
6279,0.13018743,0.11246087,0.24642605,0.06979029,0.08674461,0.55927052,0.28301887,0.28888889,0.41492311,0.28598624,0.44699126,0.40684388,0.48460466,0.42055068,0.38429722,0.41391411,0.54413421,0.42398416,0.45181616,0.27685333,0.34943579,0.22055528,0.36557029,0.43712565,0.42570006,0.60470693,0.30737198,0.25785869,-1,1,-1,-1,0.2704091530642754,"[0.09, 0.17)","[0.08, 0.17)","[0.20, 0.30)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.20, 0.30)","[0.16, 0.28)"
6286,0.14254285,0.12066707,0.30082983,0.05587331,0.07637936,0.56838906,0.28301887,0.24444444,0.38986722,0.28199359,0.42800276,0.40072026,0.46522842,0.41674593,0.3762231,0.43690647,0.5318078,0.42761941,0.44961845,0.28384166,0.34967677,0.22464558,0.37534453,0.42807239,0.43617352,0.62282045,0.2969882,0.26520698,-1,1,-1,-1,0.3153636314196591,"[0.09, 0.17)","[0.08, 0.17)","[0.30, 0.40)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
6293,0.13628306,0.11880822,0.27130257,0.06526874,0.04977626,0.57142857,0.22641509,0.2,0.37930355,0.27688685,0.4161849,0.39155243,0.44741184,0.40629562,0.36859834,0.44436798,0.5377794,0.43551733,0.44756968,0.27870005,0.34269066,0.21609293,0.36891594,0.42132028,0.43961868,0.61494655,0.29008293,0.25708671,-1,1,-1,-1,0.28344800046812835,"[0.09, 0.17)","[0.08, 0.17)","[0.20, 0.30)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.10, 0.20)","[0.28, 0.41)"
6300,0.12256408,0.09700294,0.16285465,0.10432149,0.04405007,0.58358663,0.24528302,0.17777778,0.34626144,0.26696533,0.37431256,0.35080714,0.41154264,0.3811383,0.33154899,0.43950201,0.53448483,0.43538675,0.40691287,0.24972333,0.31814931,0.19818832,0.33750843,0.39734602,0.43096293,0.62431083,0.27567609,0.24438829,-1,1,-1,-1,0.1983557888478365,"[0.09, 0.17)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.10, 0.20)","[0.16, 0.28)"
6307,0.15313238,0.10348251,0.13918428,0.14197678,0.05056914,0.59574468,0.22641509,0.15555556,0.31039521,0.26182463,0.34662687,0.31809578,0.36820508,0.36479667,0.29500391,0.40828829,0.54305141,0.44244662,0.34543941,0.20906089,0.28065008,0.17216901,0.28527642,0.37558617,0.4298711,0.63563853,0.26797448,0.24321213,-1,1,-1,-1,0.20515093901473225,"[0.09, 0.17)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.20, 0.30)","[0.10, 0.20)","[0.16, 0.28)"
6314,0.18001607,0.08830548,0.17913659,0.16690227,0.05680113,0.59574468,0.18867925,0.15555556,0.30581844,0.2628516,0.33951021,0.31028428,0.36453935,0.36758112,0.2883169,0.40239689,0.55834622,0.45078158,0.33357724,0.20025117,0.2869753,0.16472589,0.28156419,0.36686965,0.39293685,0.67036049,0.26033363,0.25480607,-1,1,-1,-1,0.25134170759596963,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.28)"
6321,0.21435908,0.10946937,0.27470373,0.17504826,0.03903902,0.58358663,0.13207547,0.13333333,0.29381936,0.25118089,0.32826929,0.30333335,0.36283129,0.35099523,0.27940272,0.37463523,0.56444047,0.45617225,0.32964976,0.18360438,0.28566483,0.15404612,0.26961034,0.36208459,0.38383011,0.69709142,0.25380449,0.27104098,-1,1,-1,-1,0.3280671847160287,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6328,0.23181635,0.08568475,0.27297378,0.2122485,0.03365248,0.56838906,0.16981132,0.13333333,0.3329651,0.28220543,0.36883525,0.3491239,0.41588226,0.39201382,0.32627723,0.43366536,0.58354324,0.4713238,0.30686473,0.17188448,0.28864182,0.15351995,0.2650161,0.35139676,0.38374021,0.71795128,0.26367365,0.29928243,-1,1,-1,-1,0.3474141616714679,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.21, 0.28)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6335,0.2255306,0.12446278,0.2706773,0.20558315,0.03238596,0.556231,0.1509434,0.15555556,0.36712619,0.3073893,0.41807673,0.39632084,0.45727741,0.42194301,0.36814784,0.43308316,0.60361409,0.47808997,0.30069584,0.16879784,0.28734167,0.15383672,0.25769674,0.35791861,0.38331426,0.70441252,0.27857047,0.32062696,-1,1,-1,-1,0.3414373774271559,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6342,0.21311532,0.12670887,0.26671712,0.19205147,0.03337269,0.55319149,0.13207547,0.13333333,0.39120694,0.31947677,0.4462192,0.4305466,0.49414775,0.43929551,0.3946721,0.43133482,0.60028823,0.48121489,0.31185498,0.17596512,0.29391894,0.16021335,0.26377468,0.36857417,0.39302253,0.72040375,0.28105573,0.34991742,-1,1,-1,-1,0.3303566643312821,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6349,0.17723722,0.13330281,0.28254936,0.14196152,0.0431314,0.55015198,0.1509434,0.13333333,0.4164262,0.33178539,0.47337129,0.4583006,0.52109772,0.46953356,0.42276905,0.43359088,0.60218166,0.47880746,0.32317812,0.19290094,0.30111079,0.16670873,0.27578778,0.37928531,0.39229721,0.71406185,0.29123699,0.36401929,-1,1,-1,-1,0.3191356007453258,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.14, 0.21)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6356,0.18132273,0.13817591,0.3280743,0.11435035,0.03171096,0.54711246,0.13207547,0.11111111,0.44746802,0.33966692,0.49205743,0.47196279,0.55386526,0.48781781,0.44820071,0.44940185,0.60736821,0.4776134,0.33767596,0.2154878,0.31033782,0.18143822,0.29664698,0.38870394,0.37409096,0.69259705,0.31202798,0.36390659,-1,1,-1,-1,0.3488758143662786,"[0.17, 0.26)","[0.08, 0.17)","[0.30, 0.40)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
6363,0.12427092,0.17464402,0.19605065,0.0850028,0.04008272,0.54711246,0.1509434,0.06666667,0.45777981,0.34346761,0.48986129,0.46351934,0.56063364,0.48689045,0.44492952,0.45810985,0.60548915,0.47943037,0.33945013,0.21791441,0.30807899,0.18655552,0.30163749,0.38658072,0.37680858,0.65410981,0.31679689,0.34639815,-1,1,-1,-1,0.2174119541696383,"[0.09, 0.17)","[0.17, 0.25)","[0.10, 0.20)","[0.07, 0.14)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.00, 0.10)","[0.16, 0.28)"
6370,0.17300096,0.24345983,0.18786922,0.14751919,0.04887769,0.51975684,0.28301887,0.22222222,0.45321962,0.35663047,0.48559327,0.45668052,0.54618902,0.49373999,0.44185152,0.46659819,0.60101485,0.47754704,0.35438896,0.22976668,0.31236307,0.18765763,0.31225135,0.38649729,0.3922884,0.62931769,0.31221585,0.32484403,-1,1,-1,-1,0.24381506069437262,"[0.09, 0.17)","[0.17, 0.25)","[0.10, 0.20)","[0.14, 0.21)","[0.00, 0.10)","[0.45, 0.53)","[0.20, 0.30)","[0.20, 0.30)","[0.16, 0.28)"
6377,0.16311866,0.36655581,0.18182598,0.13639729,0.0502231,0.50151976,0.35849057,0.31111111,0.4218959,0.32562383,0.44745738,0.42189026,0.50667151,0.43975196,0.40986678,0.4322318,0.58101836,0.45940239,0.39386186,0.25718734,0.31357399,0.19196155,0.32767783,0.40177722,0.36940699,0.63517974,0.29483262,0.30449258,-1,1,-1,-1,0.23278158753628797,"[0.09, 0.17)","[0.33, 0.41)","[0.10, 0.20)","[0.07, 0.14)","[0.00, 0.10)","[0.45, 0.53)","[0.30, 0.40)","[0.30, 0.40)","[0.16, 0.28)"
6384,0.17418855,0.39117633,0.2523841,0.12126428,0.0620737,0.50455927,0.49056604,0.35555556,0.39283074,0.29991129,0.39197121,0.3575733,0.46273387,0.39568643,0.35398514,0.40096437,0.57688077,0.45155715,0.38621661,0.26111773,0.30464589,0.18862547,0.33068603,0.38449403,0.34458699,0.63528499,0.27755216,0.27760571,-1,1,-1,-1,0.28680290055788904,"[0.17, 0.26)","[0.33, 0.41)","[0.20, 0.30)","[0.07, 0.14)","[0.00, 0.10)","[0.45, 0.53)","[0.40, 0.50)","[0.30, 0.40)","[0.28, 0.41)"
6391,0.22709249,0.38701839,0.33311501,0.17030881,0.06744255,0.50455927,0.45283019,0.51111111,0.37869623,0.28531562,0.371876,0.32658432,0.44028075,0.37288195,0.33477254,0.37364949,0.58352827,0.44250745,0.3796524,0.26364037,0.30178589,0.19067631,0.33761175,0.37125343,0.33603287,0.61292347,0.28114205,0.25393925,-1,1,-1,-1,0.3801568073853455,"[0.17, 0.26)","[0.33, 0.41)","[0.30, 0.40)","[0.14, 0.21)","[0.00, 0.10)","[0.45, 0.53)","[0.40, 0.50)","[0.50, 0.60)","[0.28, 0.41)"
6398,0.2982874,0.40815582,0.33756275,0.27973415,0.06564605,0.50759878,0.45283019,0.53333333,0.3770766,0.27707669,0.35791913,0.30375118,0.4325456,0.35331016,0.31805053,0.37126517,0.58647904,0.44431066,0.36709487,0.2598749,0.28980003,0.18392698,0.32405936,0.37085221,0.32984821,0.59640496,0.28377731,0.25074841,-1,1,-1,-1,0.4432935920407462,"[0.26, 0.35)","[0.33, 0.41)","[0.30, 0.40)","[0.28, 0.35)","[0.00, 0.10)","[0.45, 0.53)","[0.40, 0.50)","[0.50, 0.60)","[0.41, 0.53)"
6405,0.31433679,0.39292121,0.35117781,0.30225261,0.0494348,0.51367781,0.43396226,0.37777778,0.37353051,0.28141509,0.34497664,0.2877934,0.41843931,0.35374122,0.30442347,0.37029335,0.58561426,0.44365046,0.34639579,0.25367902,0.27627425,0.17776073,0.30765025,0.36887859,0.33518263,0.58625404,0.2732606,0.24678112,-1,1,-1,-1,0.46596812545414323,"[0.26, 0.35)","[0.33, 0.41)","[0.30, 0.40)","[0.28, 0.35)","[0.00, 0.10)","[0.45, 0.53)","[0.40, 0.50)","[0.30, 0.40)","[0.41, 0.53)"
6412,0.29773237,0.34287462,0.30543193,0.27291101,0.13464416,0.51367781,0.32075472,0.35555556,0.3703803,0.27801887,0.34320894,0.28314498,0.40930672,0.35112869,0.30060812,0.35971012,0.58859191,0.44227397,0.32289284,0.25644369,0.25877056,0.17962271,0.29924,0.36347582,0.32637218,0.5927624,0.27299154,0.24537418,-1,1,-1,-1,0.4311590577325851,"[0.26, 0.35)","[0.33, 0.41)","[0.30, 0.40)","[0.21, 0.28)","[0.10, 0.20)","[0.45, 0.53)","[0.30, 0.40)","[0.30, 0.40)","[0.41, 0.53)"
